Cod. T.Cultivo,Dosis Madurante,TCHM,TAHM,Sac.Caña Precosecha,%Sac.Caña,%Sac.Muestreadora,%ATR,%AR Jugo,Lluvias (2 Meses Ant.)
1.0,1.0,7.945393,0.757189,15.7274,10.953,11.498,12.2996,0.615,340.0
1.0,1.4,8.928541,1.042354,17.3519,13.0841,13.4491,14.3381,0.4696,196.0
1.0,0.5,11.953633,1.247916,17.7738,11.8428,12.2412,13.0049,0.6688,0.0
1.0,0.0,11.173464,0.902166,14.5748,9.471,9.857,10.5678,0.7534,0.0
1.0,0.0,9.699354,0.0,0.0,12.32020206531247,0.0,13.7531,0.7,230.0
1.0,0.0,5.729894,0.0,0.0,12.32020206531247,0.0,13.7531,0.7,234.0
1.0,1.2,7.606547,0.894554,16.2594,13.2171,14.5267,14.324,0.3876,420.0
1.0,0.8,12.592748,1.456295,16.1117,13.109,14.598,14.334,0.48,0.0
1.0,0.0,8.161559,0.950367,17.6779,13.034,13.7617,14.2252,0.5438,420.0
1.0,0.8,13.451414,1.526687,15.8341,12.7696,13.6072,13.991,0.5053,0.0
1.0,1.0,9.798546,1.066783,15.5539,12.3323,12.8253,13.3947,0.5237,0.0
1.0,1.0,10.412603,1.125392,16.8643,12.179,12.8938,13.343,0.4912,0.0
1.0,0.0,12.046947,1.280068,17.8348,12.0265,13.0828,13.2587,0.5874,0.0
1.0,0.8,6.786042,0.628906,15.8715,10.6891,11.8446,11.8552,0.5514,314.0
1.0,1.0,9.934203,1.236685,17.4593,13.9594,14.7627,15.1689,0.48,0.0
1.0,0.5,14.546753,1.759162,17.2131,13.675,13.856,14.995,0.63,0.0
1.0,1.2,11.675968,1.393956,17.1737,13.4756,14.0317,14.6827,0.4969,0.0
1.0,0.0,8.633193,1.003179,16.2546,13.1902,13.543,14.5334,0.67,0.0
1.0,0.5363352626296419,10.715516,1.207635,17.3947,13.02,13.0494,14.4,0.7,181.0
1.0,1.0,9.892107,1.078295,16.2258,12.3322,13.3822,13.4694,0.4617,0.0
1.0,0.0,7.822423,0.808819,0.0,11.8154,12.4381,13.0425,0.5694,0.0
1.0,0.5,10.689706,1.276558,16.9036,13.542,14.24,14.954,0.67,0.0
1.0,0.5,7.533346,0.893753,17.9347,13.432,13.86,14.728,0.55,0.0
1.0,0.5,11.443175,1.339235,17.6154,13.1767,13.7479,14.3627,0.4979,0.0
1.0,0.0,9.209036,1.063203,15.0767,13.1039,13.3132,14.4641,0.7003,0.0
1.0,0.8,9.992009,1.124009,17.1007,12.7435,13.4055,13.9757,0.5579,0.0
1.0,1.2,12.314917,1.386753,0.0,12.7327,13.559,13.9108,0.4659,203.0
1.0,0.0,14.259378,1.576741,0.0,12.5,13.095,13.688,0.495,201.0
1.0,1.2,12.53414,1.380089,0.0,12.489,13.363,13.7082,0.5491,203.0
1.0,0.5,8.514502,0.895904,16.6345,12.077,12.4964,13.3641,0.6101,0.0
1.0,0.5,8.140132,0.84519,16.9533,11.8608,12.517,13.2984,0.75,0.0
1.0,1.0,8.007896,0.820911,15.561,11.7631,12.286,12.9111,0.4868,280.0
1.0,0.0,9.69151,0.0,0.0,12.32020206531247,0.0,13.7531,0.7,280.0
1.0,1.0,13.229083,1.458027,16.1889,12.4238,12.7593,13.5594,0.483,0.0
1.0,1.2,10.382837,1.117299,17.5767,12.2562,12.552,13.6261,0.6265,0.0
1.0,0.5,9.468453,0.963594,16.4784,11.5762,12.13,12.9861,0.59,0.0
1.0,0.0,13.536438,1.331986,0.0,11.44,13.0494,12.83,0.7,0.0
1.0,0.5,10.551557,1.255119,15.8866,13.4744,14.0778,14.9682,0.5803,0.0
1.0,0.0,9.074562,1.053473,16.3464,13.2201,13.8573,14.877,0.7162,0.0
1.0,1.0,11.307618,1.291008,17.4373,12.895,13.3518,14.3126,0.5504,0.0
1.0,0.0,12.519186,1.37586,17.2833,12.64,13.0494,13.97,0.7,190.0
1.0,0.8,12.544318,1.388619,16.9939,12.5509,12.939,13.9685,0.5589,0.0
1.0,0.0,7.504258,0.78622,16.0334,11.9307,12.4391,13.366,0.5927,0.0
1.0,0.5,12.075428,1.376079,17.6794,12.8247,13.3745,14.236,0.5867,0.0
1.0,1.0,11.357167,1.256391,0.0,12.4981,12.8634,13.8092,0.6943,0.0
1.0,1.0,8.995708,0.98412,16.9724,12.3706,12.8931,13.6039,0.519,0.0
1.0,0.5,11.180461,1.190313,16.9454,12.0557,12.4988,13.5177,0.6635,0.0
1.0,1.0,12.539693,1.312491,15.2774,11.9247,12.3901,13.2147,0.52,0.0
1.0,0.0,11.842427,1.223934,15.9011,11.7611,12.2142,13.2067,0.6654,0.0
1.0,1.2,9.95043,1.189474,17.2991,13.372,13.929,14.663,0.52,0.0
1.0,0.0,8.737048,0.982609,16.5729,12.7037,13.5699,14.1757,0.697,0.0
1.0,1.2,13.265839,1.460674,0.0,12.5046,13.0535,13.9927,0.6734,195.0
1.0,1.2,10.139176,1.122942,16.2729,12.4595,13.1652,13.8198,0.61,0.0
1.0,0.8,11.585192,1.264114,17.83,12.3272,12.9557,13.7915,0.6894,0.0
1.0,0.0,10.786223,1.169946,16.277,12.25,12.8473,13.5085,0.5056,0.0
1.0,1.0,12.190153,1.300398,0.0,12.1006,12.3016,13.2464,0.4846,167.0
1.0,0.5,6.26038,0.652881,14.141,11.9015,12.5466,13.4675,0.8082,0.0
1.0,0.5,7.353019,0.955515,16.9658,14.518,14.9931,15.8332,0.4979,0.0
1.0,1.2,10.650473,1.272917,16.8484,13.4148,14.1408,14.7261,0.5267,0.0
1.0,0.5,3.225413,0.384727,17.8124,13.393,14.1827,14.7835,0.6273,0.0
1.0,0.5,8.700871,1.013502,16.2513,13.263,14.301,14.5066,0.495,0.0
1.0,0.5,8.801821,1.037997,17.1469,13.2599,14.2165,14.5717,0.6221,0.0
1.0,0.8,9.497311,1.054145,17.6497,12.53,13.0323,13.7128,0.4753,349.0
1.0,0.0,11.719461,1.228553,15.9011,11.9076,12.5335,13.2672,0.6728,0.0
1.0,0.0,7.170657,0.711259,15.8416,11.3912,11.9678,12.8809,0.9988,0.0
1.0,0.5,7.935017,0.959699,17.2745,13.5638,14.248,14.9128,0.566,0.0
1.0,0.5,4.840563,0.581695,15.8351,13.4889,14.2078,14.7935,0.5743,0.0
1.0,0.5,9.214828,1.058257,17.409,12.9378,13.6693,14.2474,0.529,0.0
1.0,1.0,10.997911,1.212458,16.2315,12.4747,13.8128,13.7398,0.6445,345.0
1.0,1.2,12.568139,1.381162,0.0,12.4498,13.0368,13.9315,0.6518,195.0
1.0,0.5,7.938395,0.651877,18.7098,12.3364,12.9962,13.5859,0.5796,0.0
1.0,0.0,12.268288,1.316314,17.0066,12.1677,12.6883,13.3523,0.5021,0.0
1.0,0.5,7.76031,0.956398,17.5142,13.8242,14.4896,15.2474,0.6099,0.0
1.0,0.5,8.30271,1.011899,17.5599,13.6509,14.3092,14.8989,0.463,0.0
1.0,1.0,11.013129,1.312714,16.8289,13.3751,14.3823,14.6193,0.5163,332.0
1.0,1.2,9.362555,1.074097,16.9511,12.9156,13.4741,14.123,0.5113,0.0
1.0,0.8,9.192794,1.045282,15.8417,12.8413,13.526,14.1192,0.527,218.0
1.0,0.0,12.071145,1.316954,17.0685,12.5,13.0494,13.86,0.7,181.0
1.0,0.5363352626296419,9.785618,1.043148,16.9588,12.26,13.0494,13.58,0.7,181.0
1.0,0.0,11.757625,1.250742,16.2272,12.0716,12.4301,13.4236,0.6248,0.0
1.0,0.5,6.813867,0.696736,15.0157,11.6457,12.2689,13.1736,0.8286,0.0
1.0,0.5,6.284117,0.619977,16.3702,11.3944,11.7865,12.736,0.6377,0.0
1.0,0.0,13.591433,1.323809,14.9024,11.1109,12.0907,12.5466,0.7639,0.0
1.0,0.0,9.534908,0.79862,14.6741,9.86,10.443,11.47,0.915,0.0
1.0,0.8,9.419436,1.122523,16.3025,13.5409,14.1237,14.9821,0.6084,0.0
1.0,1.0,10.26081,1.162031,16.4505,12.7992,13.385,13.94,0.4382,337.0
1.0,0.0,9.410307,1.011181,16.3084,12.1814,12.524,13.6054,0.69,0.0
1.0,0.5,11.630765,1.244786,17.8112,12.1627,12.4429,13.5327,0.6461,0.0
1.0,0.8,7.559536,0.801327,16.4382,12.0283,12.6102,13.2606,0.5067,0.0
1.0,1.2,13.557098,1.396191,17.3575,11.7553,12.2446,12.9591,0.6867,172.0
1.0,0.0,13.45599,1.366746,17.4107,11.5516,11.9593,12.7314,0.5048,0.0
1.0,0.0,7.884958,0.768934,15.8272,11.1971,11.6187,12.5916,0.731,0.0
1.0,0.0,11.076293,1.044782,15.5369,10.8462,11.2625,12.2297,0.7772,0.0
1.0,0.0,9.805933,0.883219,15.6635,10.3858,10.77,11.8527,0.8,0.0
1.0,0.0,8.521789,0.988523,16.4914,13.26,13.0494,14.52,0.7,0.0
1.0,0.8,9.949373,1.151354,15.4413,13.0682,13.8191,14.2506,0.4435,0.0
1.0,0.0,11.192954,1.236484,16.6411,12.5245,12.9544,13.8863,0.6518,0.0
1.0,0.5,8.525949,0.398357,17.8196,12.3299,13.0094,13.7864,0.7234,0.0
1.0,0.0,13.595888,1.472162,17.4025,12.2362,12.4979,13.6106,0.6328,0.0
1.0,0.8,10.01927,1.051509,16.2202,11.9278,12.3029,13.208,0.6036,0.0
1.0,0.0,8.578624,0.893213,16.6155,11.8432,11.783,13.2135,0.656,0.0
1.0,0.0,8.299528,0.735274,14.9432,10.1948,10.8482,11.6681,0.7541,0.0
1.0,0.8,7.472877,0.888855,17.6521,13.3403,13.7295,14.881,0.6804,0.0
1.0,1.2,10.170016,1.178164,17.6391,13.0023,13.7345,14.2546,0.6487,222.0
1.0,0.0,6.594162,0.741715,18.3498,12.6545,13.0528,14.0424,0.6697,0.0
1.0,1.0,11.121852,1.201571,17.7514,12.154,12.603,13.363,0.61,222.0
1.0,0.5,11.348705,1.183918,16.7428,11.7467,12.3141,13.0753,0.6942,0.0
1.0,0.0,11.598366,1.188846,15.8403,11.5689,12.1193,13.047,0.7792,0.0
1.0,0.0,11.997842,1.196425,17.3233,11.395,11.778,12.879,0.96,0.0
1.0,0.0,11.105956,1.027611,14.5864,10.6447,11.1056,12.1188,0.8825,0.0
1.0,0.0,10.427429,1.125603,17.6454,12.2189,12.7331,13.563,0.7901,0.0
1.0,0.8,12.757732,1.357849,16.8124,12.0118,12.4736,13.3198,0.8427,0.0
1.0,0.8,6.608366,0.698226,16.8427,11.9609,12.5039,13.2936,0.7883,0.0
1.0,0.0,16.527648,1.300456,0.0,9.382,9.736,10.683,1.02,220.0
1.0,0.0,10.144061,0.0,0.0,12.32020206531247,0.0,13.7531,0.7,248.0
1.0,0.0,8.602057,1.014792,17.7721,13.2707,14.1756,14.7821,0.7306,0.0
1.0,0.0,10.517083,1.248808,16.8465,13.2367,14.173,14.8272,0.78,0.0
1.0,1.0,6.662444,0.784234,16.9147,13.2078,13.7873,14.568,0.6126,157.0
1.0,0.0,7.048334,0.794064,17.4188,12.7651,13.335,14.1585,0.6289,0.0
1.0,0.0,13.441906,1.503124,17.1176,12.633,13.383,14.181,0.73,0.0
1.0,0.0,8.042705,0.882687,18.4638,12.3657,12.6114,13.729,0.7181,0.0
1.0,1.0,12.914584,1.366448,15.4983,11.9779,12.6159,13.1985,0.7172,237.0
1.0,0.8,7.57425,0.803911,17.373,11.9426,12.594,13.2635,0.76,0.0
1.0,0.0,11.391646,1.183193,16.4661,11.7959,12.3098,13.1764,0.6721,0.0
1.0,0.5,10.894268,1.136926,16.9245,11.7876,12.3727,13.0901,0.6789,0.0
1.0,0.0,10.483958,1.082141,17.4742,11.7408,12.1645,13.2059,0.7587,0.0
1.0,0.8,4.487166,0.524357,17.3068,13.0725,13.4468,14.4457,0.5744,0.0
1.0,0.0,15.091583,1.701767,7.802876075066487,12.74,13.442,14.195,0.65,0.0
1.0,1.0,9.727101,1.098643,16.7266,12.7353,13.4454,14.1344,0.5986,258.0
1.0,0.8,7.694932,0.781344,16.2713,12.6198,13.2333,14.0274,0.6026,101.0
1.0,0.0,11.149553,1.139639,16.8665,11.5679,12.097,12.8625,0.55,0.0
1.0,0.0,8.876365,0.892111,16.5203,11.4304,11.986,12.9066,0.72,0.0
1.0,1.0,10.068751,1.202427,17.2862,13.4205,14.2695,14.8531,0.5077,276.0
1.0,0.5,10.999047,1.26869,18.2912,12.9661,13.6533,14.4006,0.555,0.0
1.0,0.0,8.527034,0.964066,17.1504,12.882,13.301,14.463,0.59,0.0
1.0,1.0,6.923923,0.774236,17.3638,12.725,13.384,14.132,0.47,276.0
1.0,0.5,12.27789,1.38935,17.6262,12.6834,13.161,13.9831,0.4881,0.0
1.0,0.0,14.078605,1.534331,16.6479,12.335,12.756,13.904,0.62,0.0
1.0,0.0,10.858239,1.054087,16.1033,11.1438,12.051,12.918,0.9,0.0
1.0,0.0,12.996504,0.0,0.0,12.32020206531247,0.0,13.7531,0.7,192.0
1.0,0.8,10.731562,1.245031,18.3876,13.1656,13.7726,14.537,0.6053,0.0
1.0,0.5,10.823107,1.238636,16.5123,12.8571,13.6128,14.2123,0.5555,0.0
1.0,1.0,12.657638,1.404552,16.4036,12.6252,13.2543,13.9746,0.5505,285.0
1.0,0.5,11.071573,1.204769,17.5695,12.266,12.9426,13.5621,0.5061,0.0
1.0,0.0,15.041985,1.500524,7.802876075066487,11.43,12.268,12.852,0.72,0.0
1.0,0.8,8.572882,0.851679,17.1023,11.4134,11.674,12.8527,0.74,0.0
1.0,0.0,12.487506,1.199913,15.9476,11.097,11.806,12.513,0.715,0.0
1.0,0.0,13.347938,1.274082,16.4285,10.927,11.159,12.246,0.66,0.0
1.0,0.8,5.844548,0.186862,16.2599,12.86,12.596,14.028,0.39,267.0
1.0,0.8,7.726216,0.856466,17.198,12.594,12.72,13.865,0.558,0.0
1.0,0.0,8.200361,0.90364,15.8025,12.4276,13.273,13.7468,0.535,0.0
1.0,0.0,10.053737,1.097149,16.1818,12.358,12.742,13.57,0.52,0.0
1.0,0.0,10.631274,1.104882,17.3082,11.8461,12.3848,13.1533,0.612,0.0
1.0,0.0,6.900465,0.712281,18.9648,11.8094,11.9298,13.0063,0.4948,0.0
1.0,0.5,7.234613,0.464344,15.9249,11.607,12.269,12.834,0.55,267.0
1.0,0.0,13.71791,1.367014,16.342,11.487,11.803,12.756,0.585,0.0
1.0,1.0,5.431621,0.512662,13.9391,10.875,11.505,12.044,0.52,194.0
1.0,0.5,9.900913,1.158481,17.3166,13.2873,13.9569,14.5375,0.4948,0.0
1.0,0.0,6.290198,0.731232,17.1291,13.218,13.343,14.4341,0.47,0.0
1.0,1.0,10.053181,1.154812,18.1661,12.9468,13.4159,14.2666,0.4868,0.0
1.0,0.8,11.434622,1.286576,18.7701,12.766,13.744,13.844,0.41,0.0
1.0,1.2,7.743941,0.847879,17.1414,12.456,12.945,13.515,0.4,295.0
1.0,1.0,9.255548,0.986833,17.8536,12.115,13.389,13.167,0.42,354.0
1.0,0.0,10.28701,1.045132,14.8369,11.6488,12.37,13.1369,0.59,0.0
1.0,0.8,7.066989,0.6877,14.5204,11.2269,11.9343,12.3936,0.5134,196.0
1.0,0.8,7.13095,0.869588,16.4826,13.7105,14.2543,14.8382,0.4122,0.0
1.0,1.0,10.305985,1.201142,17.3592,13.1581,13.6855,14.3566,0.4871,0.0
1.0,0.8,13.233896,1.507303,18.2829,12.7931,13.8449,14.0031,0.528,0.0
1.0,0.8,5.417662,0.609551,18.2705,12.666,13.2046,14.0115,0.4651,98.0
1.0,0.8,11.286781,1.262003,17.5971,12.6176,13.315,13.9305,0.585,0.0
1.0,0.8,10.207197,1.128793,17.7275,12.5794,13.3003,13.9505,0.6321,77.0
1.0,0.8,9.408234,0.988444,17.1286,12.0129,12.6432,13.3728,0.523,98.0
1.0,1.0,9.708363,0.970674,16.242,11.458,11.43,12.904,0.75,277.0
1.0,0.8,11.030447,1.100135,16.9091,11.3911,11.8656,12.7633,0.7162,0.0
1.0,0.8,8.930028,1.058685,17.3919,13.2911,13.9406,14.5655,0.5412,0.0
1.0,0.8,7.926354,0.929845,17.485,13.1758,13.477,14.4856,0.4637,113.0
1.0,0.0,10.221185,1.114223,17.1216,12.2142,12.81,13.8034,0.78,0.0
1.0,1.0,5.223551,0.528189,0.0,11.6748,12.1307,13.015,0.6195,100.0
1.0,0.0,6.694782,0.67142,18.0094,11.3862,11.5549,12.8149,0.84,0.0
1.0,0.0,12.699038,4.408868,0.0,12.32020206531247,13.0494,13.7531,0.7,386.0
1.0,0.8,8.993817,1.082411,17.5589,13.4529,13.9963,14.6807,0.5178,0.0
1.0,1.2,10.692478,1.220712,17.363,12.8656,13.6684,14.1766,0.6152,117.0
1.0,0.0,11.894843,1.306756,18.1429,12.4052,13.0913,13.7531,0.7447,0.0
1.0,1.0,9.2319,1.002181,15.6424,12.2275,12.8093,13.387,0.6239,198.0
1.0,0.0,10.308259,1.111359,16.2967,12.1629,12.9718,13.4891,0.6521,0.0
1.0,1.0,6.20486,0.66277,13.548,12.0787,12.862,13.2747,0.537,222.0
1.0,0.8,11.478908,1.20765,16.9792,12.014,12.72,13.427,0.763,0.0
1.0,0.0,11.346059,1.195041,17.7557,11.9957,12.958,13.2278,0.63,0.0
1.0,0.0,11.973053,1.261388,17.3736,11.9515,12.6169,13.2767,0.6645,0.0
1.0,0.8,8.206809,0.816357,16.1147,11.41,12.111,12.634,0.575,0.0
1.0,1.0,8.391537,0.988417,17.8499,13.2714,13.998,14.7181,0.711,235.0
1.0,1.2,9.807274,1.152066,19.2545,13.1984,13.9254,14.5064,0.5835,89.0
1.0,1.2,9.495929,1.094302,15.9159,12.9947,13.8716,14.1675,0.5128,317.0
1.0,1.0,13.116597,1.515476,17.5476,12.9684,13.8629,14.2934,0.6142,0.0
1.0,1.0,10.629826,1.216381,15.9532,12.8989,13.6416,14.1543,0.5452,0.0
1.0,0.5,5.396052,0.612533,15.1791,12.7986,13.1025,14.119,0.6109,0.0
1.0,0.0,7.230046,0.807355,7.802876075066487,12.756,12.56,14.15,0.64,0.0
1.0,0.5,7.197903,0.753335,17.6957,11.9396,12.7961,13.159,0.5278,272.0
1.0,0.8,8.263267,0.837356,15.9574,11.5785,11.9647,12.8864,0.6422,0.0
1.0,0.8,9.885316,1.143225,17.1343,13.0617,13.8388,14.2476,0.5174,57.0
1.0,1.2,10.200002,1.166436,16.3594,12.9578,13.385,14.3035,0.605,143.0
1.0,1.0,8.753511,0.997751,16.7167,12.8641,13.498,14.2739,0.67,241.0
1.0,1.0,8.744527,0.981196,16.7774,12.7067,13.4327,13.8764,0.484,57.0
1.0,0.8,8.948215,0.99127,17.2891,12.5271,13.325,13.7427,0.53,0.0
1.0,1.2,8.763743,0.918728,17.13,11.945,12.648,13.361,0.75,130.0
1.0,0.0,13.288756,1.383781,17.9882,11.9091,12.5537,13.3294,0.7337,0.0
1.0,1.0,9.982504,1.017671,14.2095,11.7587,12.537,13.1754,0.747,155.0
1.0,0.0,14.02261,1.306025,0.0,10.7364,11.4042,12.1301,0.7621,0.0
1.0,0.0,5.110379,0.631618,17.0282,13.9274,14.184,15.113,0.515,0.0
1.0,1.2,7.681294,0.913428,16.609,13.4581,13.778,14.6191,0.52,115.0
1.0,1.2,8.934535,1.043065,17.6336,13.1717,13.8221,14.4886,0.6863,130.0
1.0,1.2,11.78481,1.380731,16.636,13.1693,13.768,14.439,0.5439,130.0
1.0,1.2,8.6717,0.978638,16.8635,12.7665,13.4972,14.1591,0.6634,121.0
1.0,0.8,8.541232,0.956558,18.1466,12.6769,13.0148,13.9917,0.6067,0.0
1.0,0.0,10.916187,1.194567,17.8122,12.4027,12.9726,13.6675,0.551,0.0
1.0,0.0,8.275439,0.899005,16.9961,12.3575,12.4868,13.6698,0.6494,0.0
1.0,0.0,9.32431,0.999602,15.9028,12.2538,12.6557,13.4963,0.6902,0.0
1.0,0.5,23.794966,2.450453,16.0026,11.7948,12.2393,13.0269,0.5432,0.0
1.0,1.0,9.224463,0.944266,16.163,11.693,12.099,12.984,0.83,307.0
1.0,0.0,11.51851,1.160872,16.6592,11.593,12.3316,12.908,0.694,0.0
1.0,0.8,11.246085,1.285654,17.9455,13.015,13.5636,14.2958,0.6335,0.0
1.0,0.0,10.667773,1.200401,17.2202,12.79,13.026,14.273,0.82,0.0
1.0,0.0,11.987013,1.306528,17.5559,12.4343,12.7808,13.7155,0.6833,0.0
1.0,0.5,11.33117,1.203371,17.6989,12.0931,12.4727,13.3091,0.651,0.0
1.0,0.0,11.285055,1.184465,0.0,12.0354,12.3524,13.3535,0.71,0.0
1.0,0.0,11.772468,1.225095,0.0,11.8336,12.3117,13.0939,0.5868,0.0
1.0,0.0,11.415998,1.119454,16.724,11.2676,11.7127,12.6684,0.7573,0.0
1.0,0.5,10.802536,1.30247,17.8186,13.649,14.078,15.263,0.78,0.0
1.0,1.2,10.851897,1.294357,16.9509,13.5059,14.2049,14.7687,0.5684,119.0
1.0,1.2,8.848561,1.019897,16.0968,13.101,14.2177,14.2759,0.4135,177.0
1.0,1.2,8.48987,0.913605,17.8983,12.3381,12.721,13.7635,0.67,175.0
1.0,0.0,8.283287,0.883598,16.8974,12.1436,12.6571,13.408,0.6112,0.0
1.0,0.6,7.813514,0.820803,17.8493,12.0179,12.678,13.4029,0.7424,0.0
1.0,0.0,6.975576,0.721528,16.9126,11.7787,12.1405,13.1002,0.6956,0.0
1.0,0.0,13.123275,1.267189,17.8456,11.0286,11.6825,12.3834,0.7512,0.0
1.0,0.5,10.055029,1.191316,17.6232,13.4257,14.195,14.6964,0.5113,0.0
1.0,0.0,9.811996,1.131075,17.6002,13.1225,13.905,14.4264,0.58,0.0
1.0,1.0,12.845721,1.482679,17.0937,13.0846,13.6483,14.4346,0.6321,104.0
1.0,0.5,10.427423,1.132859,17.2732,12.3039,12.4903,13.4576,0.5057,0.0
1.0,0.0,10.947394,1.179616,0.0,12.2046,12.6939,13.4651,0.5853,0.0
1.0,1.0,11.613008,0.614466,17.1985,12.0278,12.6732,13.3448,0.7246,247.0
1.0,0.0,13.788364,1.400664,15.8808,11.675,12.2024,12.888,0.5019,0.0
1.0,0.0,7.563995,0.874866,17.6628,13.0138,13.448,14.296,0.52,0.0
1.0,0.0,12.361113,1.42452,16.7656,12.9824,13.333,14.2613,0.51,0.0
1.0,0.5,10.892502,1.202478,16.9452,12.4615,12.9709,13.7299,0.5729,0.0
1.0,0.0,13.379625,1.45072,17.6226,12.2737,12.5253,13.5453,0.5737,0.0
1.0,0.0,13.07536,1.402689,17.308,12.1751,12.705,13.3873,0.6,0.0
1.0,0.8,11.343382,1.173752,17.1657,11.8424,12.2678,13.1112,0.5883,225.0
1.0,0.0,10.902398,1.111783,17.4826,11.6738,12.245,13.047,0.64,0.0
1.0,0.0,9.333627,0.942464,15.6117,11.5035,11.611,12.7817,0.6228,0.0
1.0,0.0,10.426027,0.969625,16.6493,10.7304,11.491,12.0658,0.63,0.0
1.0,0.0,10.865922,0.98024,17.0841,10.3649,10.8149,11.552,0.5926,0.0
1.0,1.0,9.890913,1.21915,17.7042,13.84,14.426,15.301,0.605,0.0
1.0,1.0,10.996873,1.266457,15.5115,12.9533,13.5459,14.1976,0.4678,0.0
1.0,0.0,11.773597,1.338228,17.8673,12.7751,13.584,14.1775,0.6109,0.0
1.0,0.8,10.98021,1.228997,17.4095,12.668,13.388,14.118,0.64,0.0
1.0,0.8,10.595905,1.125231,17.4351,12.0975,12.3768,13.4898,0.6685,0.0
1.0,0.0,10.992538,1.152788,17.0839,11.8774,12.659,13.217,0.58,0.0
1.0,0.0,9.836815,1.018244,0.0,11.777,12.1673,13.1041,0.6206,0.0
1.0,1.0,9.962324,0.967686,14.5217,11.162,11.843,12.588,0.665,303.0
1.0,0.0,4.301967,0.406342,15.765,10.905,11.723,12.2785,0.64,0.0
1.0,0.8,7.403217,0.68552,17.0553,10.696,11.459,12.162,0.72,296.0
1.0,0.0,12.336749,1.128179,17.1866,10.5279,10.9902,11.8723,0.7527,0.0
1.0,0.8,7.06074,0.807384,7.802876075066487,12.904,13.082,14.129,0.49,0.0
1.0,1.0,8.956339,1.004745,16.1215,12.7427,13.463,14.137,0.6203,0.0
1.0,0.8,9.85509,1.084592,0.0,12.5401,13.2383,13.875,0.5863,0.0
1.0,0.0,9.349584,1.021985,17.7927,12.4639,12.9631,13.853,0.6529,0.0
1.0,0.5,10.650977,1.159686,15.7361,12.3216,13.0289,13.7318,0.6631,0.0
1.0,0.0,9.199708,0.984673,17.3089,12.1675,12.5813,13.5122,0.5888,0.0
1.0,0.0,10.049381,1.043412,17.1954,11.8886,12.4469,13.2317,0.584,0.0
1.0,0.0,8.547091,0.880373,16.1565,11.7957,12.2164,13.157,0.7091,0.0
1.0,1.2,9.181722,0.932863,14.1216,11.775,12.392,13.197,0.69,172.0
1.0,1.0,11.120898,1.115231,0.0,11.453,12.1045,12.7786,0.6419,0.0
1.0,0.0,7.878269,0.0,0.0,12.32020206531247,0.0,13.7531,0.7,212.0
1.0,0.0,9.830984,1.103228,16.5909,12.7114,13.4193,14.0808,0.6003,0.0
1.0,0.0,9.032103,0.983956,14.8816,12.4342,12.9508,13.7206,0.5131,0.0
1.0,0.0,10.661967,1.153826,15.958,12.395,13.159,13.9059,0.72,0.0
1.0,0.5,10.013056,1.055159,17.9793,12.127,12.863,13.422,0.485,0.0
1.0,0.0,11.24344,1.16806,17.6352,11.9626,12.0523,13.4467,0.7155,0.0
1.0,0.8,10.980299,1.139765,16.6556,11.8364,12.558,13.1411,0.5677,0.0
1.0,0.8,6.832492,0.69807,16.9104,11.6499,12.383,13.0784,0.7,0.0
1.0,0.0,7.149143,0.861156,17.866,13.579,13.682,14.823,0.52,0.0
1.0,0.0,8.892868,1.010904,16.6478,12.924,13.242,14.155,0.52,0.0
1.0,0.8,8.221465,0.922474,7.802876075066487,12.861,13.4298,14.2684,0.5729,0.0
1.0,0.0,11.335725,1.256382,16.844,12.6144,13.453,13.9558,0.53,0.0
1.0,0.8,6.478106,0.683777,7.802876075066487,12.0543,12.6551,13.3845,0.5777,0.0
1.0,0.0,12.92086,1.339799,13.9427,11.831,12.394,13.204,0.75,0.0
1.0,0.0,8.648815,0.858806,17.1969,11.4032,11.5583,12.6281,0.5702,0.0
1.0,0.0,8.358205,0.826817,15.7065,11.289,11.468,12.602,0.72,0.0
1.0,0.0,12.727785,1.202748,14.3143,10.8554,11.5129,12.3143,0.806,0.0
1.0,1.2,10.951982,1.295906,18.6398,13.3551,14.2436,14.6544,0.5341,163.0
1.0,0.6,8.004155,0.94779,18.2028,13.338,14.407,14.72,0.52,0.0
1.0,0.8,8.597775,0.998015,7.802876075066487,13.1042,13.6408,14.3948,0.5773,0.0
1.0,0.5,11.721448,1.348979,17.4743,12.9621,13.8145,14.1883,0.4948,0.0
1.0,0.8,9.264358,1.010512,7.802876075066487,12.2761,12.977,13.4329,0.44,0.0
1.0,0.8,7.701229,0.829125,16.4559,12.2616,12.6208,13.4748,0.5142,0.0
1.0,0.0,5.952121,0.60886,16.9184,11.7549,12.2645,12.9903,0.4504,0.0
1.0,0.0,12.331618,1.258914,16.8744,11.6734,12.35,13.0939,0.73,0.0
1.0,0.0,11.615438,1.103652,15.9759,10.919,11.753,12.327,0.625,0.0
1.0,1.0,9.517985,1.102429,7.802876075066487,12.9918,14.0334,14.2103,0.4684,0.0
1.0,0.0,11.167098,1.27355,16.3763,12.8611,13.8736,14.2148,0.6497,0.0
1.0,0.8,9.380242,1.057981,17.9404,12.7783,13.6009,14.2111,0.672,0.0
1.0,0.0,14.016017,1.533101,16.6223,12.3852,13.1782,13.7208,0.5979,0.0
1.0,0.5,12.854359,1.31999,17.0478,11.7225,12.718,12.9412,0.43,0.0
