Dist Km,Cod. T.Cultivo,Dosis Madurante,TCHM,TAHM,%Sac.Muestreadora,%ATR,%AR Jugo,%ME Veg,%ME Tot,Lluvias (2 Meses Ant.),Lluvias tres a seis,Lluvias seis a nueve
46.6,1.0,0.0,13.483227,1.151044,10.9367,11.4782,1.3426,6.5782,6.6175,90.0,112.0,264.0
24.0,1.0,0.8,9.905692,1.067476,13.4928,13.5518,0.9414,6.1684,6.1684,92.0,147.0,226.0
24.0,1.0,0.8,11.54501,1.30138,14.4884,13.9476,0.8531,7.1293,7.4318,92.0,147.0,226.0
40.5,1.0,0.8,9.869109,1.152413,13.912,14.448,0.83,8.011,8.953,99.0,73.0,172.0
21.9,1.0,0.6,11.891976,1.342593,14.291,13.9426,0.77,7.197,7.299,0.0,0.0,0.0
22.1,1.0,0.0,10.70857,1.153099,12.675,13.48,1.097,8.282,8.338,0.0,0.0,0.0
10.8,1.0,0.0,9.173611,0.87688,12.1549,12.308,1.0718,8.7686,8.7686,0.0,0.0,0.0
8.6,1.0,0.0,7.870449,0.820774,12.3725,13.2355,1.1841,8.8075,8.8301,0.0,0.0,0.0
40.5,1.0,0.8,13.903493,1.485094,12.7704,13.5211,0.9868,8.3841,8.5739,90.0,130.0,209.0
40.5,1.0,0.8,4.07485,0.333197,9.632,11.109,1.27,13.522,13.632,90.0,157.0,209.0
10.7,1.0,0.0,7.141425,0.70645,11.619,12.501,0.86,6.623,6.623,0.0,0.0,0.0
10.7,1.0,0.0,11.626166,1.084909,10.984,12.253,1.315,7.749,8.232,0.0,0.0,0.0
10.7,1.0,0.0,9.289694,1.015841,12.414,13.846,1.05,7.716,7.771,0.0,0.0,0.0
22.1,1.0,0.0,10.846958,1.129867,12.5103,13.38,1.174,8.8738,8.8738,0.0,0.0,0.0
12.5,1.0,0.0,7.961218,0.874561,12.951,13.7638,0.935,8.702,9.331,0.0,0.0,0.0
8.7,1.0,0.0,9.225186,0.947332,12.2365,13.0145,1.0598,8.9543,8.9543,0.0,0.0,0.0
12.0,1.0,0.8,7.262627,0.847968,13.7901,14.4203,0.934,6.6222,9.2791,0.0,0.0,0.0
28.0,1.0,1.0,6.862135,0.801006,13.7274,14.3528,0.7263,7.304,7.5061,48.0,80.0,98.0
10.7,1.0,0.0,9.191153,0.925505,12.0251,12.8549,1.0774,7.6662,7.9572,0.0,0.0,0.0
14.5,1.0,0.0,13.605968,1.467838,12.5313,13.4773,0.8607,7.4497,7.7511,0.0,0.0,0.0
14.5,1.0,0.0,12.65076,1.318014,12.2437,13.3186,1.0814,8.9442,9.3006,0.0,0.0,0.0
7.5,1.0,0.0,9.915742,1.011007,12.334,13.0219,1.063,7.952,8.455,0.0,0.0,0.0
28.0,1.0,1.0,6.145914,0.682501,13.2593,13.7001,0.7461,6.5182,6.5342,48.0,80.0,98.0
33.2,1.0,0.0,11.502956,1.260607,12.9924,13.7632,0.979,7.6944,7.8218,0.0,0.0,0.0
22.4,1.0,0.0,11.43099,1.193234,12.5184,13.283,1.0645,9.0937,9.1837,0.0,0.0,0.0
14.5,1.0,1.0,10.924108,1.250068,13.5881,14.2446,0.873,6.9441,7.0438,0.0,0.0,0.0
28.0,1.0,1.2,6.20904,0.772042,14.6136,15.2971,0.7689,7.8832,7.9294,48.0,86.0,88.0
28.0,1.0,1.0,5.301854,0.652328,14.5017,14.9924,0.7002,8.2134,8.2509,48.0,71.0,96.0
14.3,1.0,1.0,9.108266,1.029234,13.583,13.983,0.7276,7.5494,7.7628,61.0,95.0,67.0
22.4,1.0,0.0,11.256002,1.210521,12.8234,13.7404,1.0449,8.0703,8.1291,0.0,0.0,0.0
33.1,1.0,0.0,9.935718,1.057913,13.0534,13.506,1.0563,7.6553,7.7385,0.0,0.0,0.0
28.0,1.0,1.2,8.490511,1.024265,13.9962,14.9608,0.833,7.6921,7.7887,54.0,64.0,103.0
16.9,1.0,0.5,10.58226,1.219164,13.678,14.3485,0.835,7.477,7.529,0.0,85.0,0.0
22.4,1.0,0.0,11.940432,1.242475,12.3667,13.3418,1.0042,9.5784,9.5784,0.0,0.0,0.0
13.3,1.0,0.0,4.916226,0.503416,12.088,13.12,1.21,6.905,7.268,0.0,0.0,0.0
15.8,1.0,0.0,11.017387,1.232327,13.2831,14.0556,0.9486,6.7743,6.7866,0.0,0.0,0.0
33.1,1.0,0.0,10.47338,1.106667,12.6532,13.5518,1.0768,8.2158,8.2267,0.0,0.0,0.0
13.3,1.0,0.0,6.913795,0.639676,11.436,12.118,1.183,11.169,11.172,0.0,0.0,0.0
13.3,1.0,0.0,10.558221,1.138015,13.277,13.723,1.045,8.491,8.491,0.0,0.0,0.0
36.3,1.0,0.0,10.364836,1.124384,12.9236,13.6139,0.9749,6.7666,6.8728,0.0,0.0,0.0
16.5,1.0,1.0,10.42608,1.276937,14.4449,15.1573,0.857,7.1615,7.9781,0.0,0.0,0.0
27.5,1.0,0.6,9.099171,1.047424,13.9885,14.2227,0.7509,7.0205,7.2702,98.0,129.0,79.0
16.9,1.0,0.5,10.444859,1.131709,13.3654,13.6663,0.9803,8.0196,8.1446,0.0,85.0,0.0
34.6,1.0,0.6,12.170777,1.497167,14.533,15.143,0.78,8.417,8.417,0.0,0.0,0.0
22.4,1.0,0.0,11.164463,1.054755,11.8625,12.5205,1.3464,8.095,8.329,0.0,0.0,0.0
19.8,1.0,0.6,7.338482,0.773531,13.095,13.5965,1.21,11.161,11.161,0.0,0.0,0.0
19.8,1.0,0.5,4.118678,0.437353,12.759,13.549,1.007,7.938,8.343,0.0,0.0,0.0
25.0,1.0,0.0,7.519129,0.780678,12.2713,13.3383,1.1508,8.2981,8.376,0.0,0.0,0.0
27.0,1.0,1.1,12.093323,1.360275,13.7048,13.8862,0.7183,7.4284,7.4309,0.0,0.0,0.0
19.0,1.0,1.0,10.6166,1.229251,13.9152,14.4095,0.8318,7.4889,7.7815,66.0,108.0,95.0
34.6,1.0,0.6,12.183769,1.509319,14.886,15.2954,0.81,8.511,8.741,0.0,0.0,0.0
34.6,1.0,0.6,11.038217,1.289634,14.1429,14.6939,0.9999,7.5831,9.7219,0.0,0.0,0.0
29.2,1.0,0.0,10.23391,1.005991,12.58285,13.03,0.829615549662488,8.1407,8.728247772511848,0.0,0.0,0.0
29.2,1.0,0.0,11.016926,1.149063,12.58285,13.78,0.829615549662488,8.1407,8.728247772511848,0.0,0.0,0.0
20.4,1.0,0.8,10.775083,1.222691,13.5602,14.1525,0.8429,8.254,8.3134,0.0,0.0,0.0
23.5,1.0,0.8,10.743354,1.133338,12.7716,13.4177,0.9584,6.402,6.4133,0.0,0.0,0.0
23.5,1.0,0.0,14.90887,1.631036,13.281,14.03,1.11,10.763,10.788,0.0,0.0,0.0
23.5,1.0,0.0,12.718978,1.348357,12.973,13.647,1.03,8.549,8.588,0.0,0.0,0.0
22.4,1.0,0.0,10.869246,1.1024,12.7112,13.1638,1.1845,7.9956,8.0734,0.0,0.0,0.0
19.8,1.0,0.5,10.287324,1.11562,13.148,13.704,0.985,7.836,9.284,0.0,0.0,0.0
27.0,1.0,1.1,11.351519,1.372229,14.5197,14.7955,0.6483,7.057,7.0796,0.0,0.0,0.0
7.5,1.0,0.0,8.202773,0.0,0.0,13.420150826067003,0.829615549662488,8.1407,8.728247772511848,100.0,189.0,240.0
14.7,1.0,0.0,11.082175,1.181987,12.641,13.5871,1.08,5.091,5.091,73.0,122.0,89.0
23.5,1.0,0.8,10.500656,1.177299,13.5498,14.2982,0.9457,8.2298,8.4437,0.0,0.0,0.0
16.5,1.0,1.0,12.185344,1.341147,13.3295,13.875,0.9193,7.8545,8.0668,0.0,0.0,0.0
27.0,1.0,1.1,9.87347,1.220793,14.7468,15.0635,0.67,7.7227,7.7918,0.0,0.0,0.0
20.0,1.0,0.8,11.263878,1.29043,13.8867,14.3415,0.8626,7.4035,7.458,0.0,0.0,0.0
18.6,1.0,0.0,9.533872,1.01597,12.6651,13.4807,0.9931,9.4464,9.567,0.0,0.0,0.0
6.5,1.0,0.8,12.384096,1.313814,12.6865,13.7405,1.177,6.6923,6.7544,26.0,0.0,0.0
23.5,1.0,0.0,15.106187,1.520401,12.101,12.9436,1.08,6.27,6.27,0.0,0.0,0.0
8.0,1.0,1.0,10.014454,0.967839,11.7862,12.5976,1.1362,7.7934,8.1118,86.0,199.0,124.0
16.5,1.0,1.0,9.0756,1.042193,13.5873,14.443,0.9812,9.3302,9.77,0.0,0.0,0.0
27.0,1.0,1.1,10.85915,1.32725,14.7139,14.9326,0.6442,8.3448,8.3938,0.0,0.0,0.0
27.0,1.0,1.1,10.85169,1.248231,13.907,14.351,0.84,7.444,7.444,0.0,0.0,0.0
7.9,2.0,0.0,12.054202,0.0,0.0,13.420150826067003,0.829615549662488,8.1407,8.728247772511848,79.0,88.0,222.0
34.6,1.0,0.6,10.644209,1.283675,14.607,14.9667,0.777,7.104,7.177,0.0,0.0,0.0
8.0,1.0,1.0,9.628033,0.919528,11.6028,12.5416,1.1535,9.0614,9.0825,117.0,145.0,110.0
16.5,1.0,1.0,11.191702,1.296444,13.8873,14.4713,0.8133,7.5865,7.7567,25.0,0.0,0.0
27.0,1.0,1.1,11.855153,1.3957,14.2158,14.3422,0.5005,7.7853,7.8695,0.0,0.0,0.0
27.0,1.0,1.1,10.890336,1.304373,14.117,14.8022,0.685,7.134,7.28,0.0,0.0,0.0
27.0,1.0,1.1,11.263862,1.390711,14.8197,15.1257,0.7227,7.3166,7.4323,0.0,0.0,0.0
27.8,1.0,0.0,10.694011,1.058245,11.762,13.041,1.39,6.983,6.983,0.0,0.0,0.0
19.0,1.0,1.0,11.263909,1.357598,14.3842,14.8411,0.7192,7.6097,7.6737,36.0,108.0,141.0
15.5,1.0,0.0,13.75873,1.187698,10.906,11.604,1.135,8.445,8.445,115.0,82.0,318.0
40.0,1.0,1.2,12.432549,1.291709,12.5107,13.4766,1.1553,7.7267,7.7898,54.0,131.0,52.0
9.3,1.0,0.0,10.854478,1.208934,13.3456,14.0275,0.9026,6.0241,6.0552,0.0,0.0,0.0
21.9,1.0,0.8,10.843638,1.270216,14.102,14.4949,0.775,6.425,6.621,0.0,0.0,0.0
27.8,1.0,0.0,11.034089,1.164845,12.6976,13.7166,1.2038,6.5755,6.6719,0.0,0.0,0.0
10.7,1.0,0.8,8.136658,0.925664,13.9314,14.1855,0.8,7.8271,7.8271,0.0,0.0,0.0
26.2,1.0,0.0,8.951147,0.976828,12.9723,13.9944,1.1456,8.2677,8.3766,0.0,0.0,0.0
19.0,1.0,1.0,11.907702,1.32265,13.4197,13.8838,0.7851,8.005,8.1425,51.0,117.0,106.0
21.9,1.0,0.8,11.042602,1.261024,14.011,14.3513,0.89,7.621,7.734,0.0,0.0,0.0
29.2,1.0,0.0,10.905841,1.176741,12.58285,14.03,0.829615549662488,8.1407,8.728247772511848,0.0,0.0,0.0
20.4,1.0,0.8,11.436759,1.301987,13.3569,14.3664,0.9542,7.4593,7.6289,0.0,0.0,0.0
27.8,1.0,0.0,12.426452,1.400228,13.7209,14.3233,0.9997,7.6425,7.7302,0.0,0.0,0.0
16.5,1.0,1.0,12.22679,1.367999,13.3378,14.1506,1.0221,6.7737,6.8109,25.0,0.0,0.0
27.5,1.0,1.0,6.668228,0.789184,14.399,14.647,0.79,4.842,4.842,28.0,116.0,74.0
22.0,1.0,1.0,8.187959,0.999718,14.5544,15.0176,0.755,7.2795,7.4348,62.0,204.0,68.0
25.4,1.0,0.0,8.076203,0.836077,12.987,13.454,1.213,7.558,7.558,0.0,0.0,0.0
34.0,1.0,1.2,10.912013,1.301364,14.5889,14.7652,0.7757,7.2826,7.376,0.0,0.0,0.0
27.8,1.0,0.0,8.93047,1.030813,14.1528,14.6783,0.9963,7.4926,7.8323,0.0,0.0,0.0
34.0,1.0,0.0,11.810113,1.227511,12.4515,13.2618,0.9973,7.9036,8.1506,0.0,0.0,0.0
4.5,1.0,0.8,8.743661,1.002699,14.1286,14.4056,0.8317,7.1875,7.238,106.0,165.0,51.0
27.5,1.0,1.0,8.82752,1.141243,15.789,15.888,0.813,10.153,10.153,28.0,116.0,110.0
40.0,1.0,1.2,9.574664,0.997177,12.9162,13.5541,1.1122,7.0735,7.0936,54.0,131.0,52.0
27.5,1.0,1.0,9.083671,1.147297,15.2944,15.5232,0.8606,8.004,8.076,28.0,116.0,110.0
25.4,1.0,0.0,9.269903,1.014068,13.6308,13.9319,1.107,7.5076,7.6392,0.0,0.0,0.0
86.2,1.0,1.2,10.132762,0.983627,11.746,12.865,1.32,6.27,6.376,106.0,144.0,277.0
20.0,1.0,0.8,10.366414,1.24967,14.2021,14.9893,1.0022,7.79,8.1635,0.0,0.0,0.0
34.0,1.0,1.2,12.088167,1.399366,14.2728,14.4163,0.7976,8.3073,8.3113,0.0,0.0,0.0
27.8,1.0,0.0,9.984599,1.12071,13.2739,14.2122,1.068,7.4166,7.441,0.0,0.0,0.0
5.2,1.0,0.0,3.859669,0.298111,10.248,11.718,2.37,8.953,8.953,44.0,249.0,8.0
5.2,1.0,1.0,6.197935,0.816287,15.654,16.222,0.78,7.702,7.702,44.0,228.0,134.0
40.0,1.0,1.2,11.378899,1.184351,12.9321,13.5096,1.1422,7.4426,7.6697,39.0,131.0,52.0
20.5,1.0,1.0,11.549453,1.383501,14.1164,14.8402,0.8482,8.6619,8.705,15.0,102.0,107.0
25.4,1.0,0.0,10.853378,1.051354,11.8392,12.6446,1.2709,7.9147,7.9222,0.0,0.0,0.0
20.0,1.0,0.8,10.910432,1.288626,14.085,14.9669,1.16,6.796,6.857,0.0,0.0,0.0
29.2,1.0,0.0,10.905347,1.088354,12.58285,13.41,0.829615549662488,8.1407,8.728247772511848,0.0,0.0,0.0
47.6,1.0,0.0,11.151126,1.153498,12.8014,13.447,1.2214,5.358,5.4368,0.0,0.0,0.0
34.0,1.0,1.0,12.878073,1.495495,13.9601,14.5726,0.998,8.3553,8.7885,0.0,0.0,0.0
27.8,1.0,0.0,9.674194,1.02769,12.377,13.3632,0.8024,9.1296,10.1529,0.0,0.0,0.0
27.8,1.0,0.0,10.257351,1.025191,11.988,13.166,1.205,9.63,9.749,0.0,0.0,0.0
7.5,1.0,1.0,8.1342,0.988515,14.4666,14.9964,0.8173,8.3454,8.5163,39.0,136.0,115.0
5.2,1.0,0.0,3.930174,0.405433,12.671,13.835,1.585,9.824,9.903,44.0,186.0,143.0
6.5,1.0,0.0,10.119416,0.0,0.0,13.420150826067003,0.829615549662488,8.1407,8.728247772511848,39.0,80.0,237.0
20.0,1.0,1.2,9.146295,1.083234,13.934,14.825,0.99,7.682,7.755,9.0,96.0,106.0
27.0,1.0,0.8,9.650993,1.133995,13.8452,14.5879,0.9007,7.2744,7.6643,0.0,0.0,0.0
22.0,1.0,0.8,11.354391,1.254581,13.0195,13.9712,1.0889,7.2927,7.4043,0.0,0.0,0.0
41.0,1.0,0.0,9.326815,0.591307,8.3355,9.5559,1.7802,7.6096,7.6262,0.0,0.0,0.0
20.0,1.0,0.8,9.04472,1.072876,14.1963,14.6747,0.9916,8.0412,8.0851,9.0,96.0,106.0
86.2,1.0,1.2,12.199515,1.176506,11.667,12.424,1.14,8.102,8.231,103.0,198.0,249.0
86.2,1.0,1.0,9.014373,1.092934,14.4106,14.8863,0.8305,6.8393,7.3128,113.0,132.0,268.0
27.0,1.0,1.0,11.724837,1.284904,13.303,13.624,0.94,7.734,7.888,0.0,0.0,0.0
22.0,1.0,0.8,10.526154,1.10372,12.7605,13.276,1.0767,7.4287,7.5491,0.0,0.0,0.0
4.5,1.0,0.0,10.31458,1.175656,13.513,14.4726,1.1271,6.7237,6.9695,0.0,0.0,0.0
41.0,1.0,0.5212540911101282,10.858908,0.822957,9.8771,10.6026,1.73,7.8085,7.9642,0.0,0.0,0.0
41.0,1.0,0.0,8.98646,0.841723,11.675,12.6619,1.56,8.49,8.49,0.0,0.0,0.0
11.2,1.0,0.6,4.780071,0.55274,13.7134,14.3807,1.136,6.6893,6.9389,0.0,0.0,0.0
11.2,1.0,0.6,4.549166,0.499621,12.904,13.863,1.095,6.858,7.161,0.0,0.0,0.0
12.0,1.0,1.2,7.728242,0.924082,14.4239,14.9329,1.0609,7.2789,7.3586,43.0,154.0,160.0
33.5,1.0,0.0,10.415724,0.864666,10.519,11.2318,1.35,3.46,3.46,32.0,86.0,213.0
20.0,1.0,1.0,10.848931,1.315312,14.587,14.8826,0.847,7.5,7.576,9.0,96.0,106.0
22.5,1.0,0.0,11.488078,1.202936,12.7681,13.3128,1.1916,7.323,7.3735,0.0,0.0,0.0
18.1,1.0,0.8,10.518862,1.225993,14.0153,14.4736,0.9637,7.132,7.2355,0.0,0.0,0.0
4.5,2.0,0.0,10.059666,0.871691,10.7869,11.6937,1.3493,7.9518,8.1161,45.0,42.0,141.0
27.0,1.0,1.0,11.585048,1.358136,13.9793,14.5178,0.9423,7.0411,7.2419,0.0,0.0,0.0
29.2,1.0,0.0,11.52281,1.146914,12.002,13.071,1.33,6.179,6.179,0.0,0.0,0.0
80.5,1.0,0.0,7.439843,0.896502,14.464,15.1117,1.1994,7.0751,7.549,0.0,0.0,0.0
20.5,1.0,0.0,11.471318,1.211985,12.8189,13.4185,1.1289,8.3655,8.4793,0.0,0.0,0.0
18.1,1.0,0.8,10.359823,1.078105,12.1499,13.2194,0.9823,8.6778,8.8536,0.0,0.0,0.0
44.4,1.0,0.8,6.566346,0.731523,13.276,14.1513,1.0769,6.7184,7.2116,0.0,0.0,0.0
33.0,1.0,0.0,12.085134,1.281329,12.793,13.4822,1.1852,7.9088,8.0758,0.0,0.0,0.0
34.0,1.0,1.2,8.581632,1.020238,13.762,14.6888,0.85,6.754,6.93,0.0,0.0,0.0
20.5,1.0,0.0,12.213896,1.362797,13.7067,14.0019,0.9808,7.3498,7.4627,0.0,0.0,0.0
18.1,1.0,0.8,11.79911,1.208041,12.4821,13.1145,1.0452,8.7265,8.8725,0.0,0.0,0.0
18.1,1.0,0.8,6.060708,0.660611,13.206,13.741,0.885,7.09,7.338,0.0,0.0,0.0
3.5,2.0,0.0,4.858767,0.527121,13.131,14.164,1.35,9.789,9.789,45.0,182.0,249.0
5.5,1.0,0.0,10.680037,0.0,12.58285,13.420150826067003,0.829615549662488,8.1407,8.728247772511848,52.0,219.0,75.0
32.5,1.0,0.0,18.696407,1.057002,12.58285,13.420150826067003,0.829615549662488,8.1407,8.728247772511848,120.0,75.0,226.0
13.3,1.0,1.2,7.680211,0.924759,14.3611,15.0762,1.0295,7.0887,7.304,66.0,247.0,110.0
38.4,1.0,0.8,8.236581,0.925002,13.85,14.429,1.22,5.771,5.929,46.0,69.0,263.0
18.1,1.0,0.8,11.240512,1.094153,11.9312,12.5388,1.0412,7.9869,8.089,0.0,0.0,0.0
31.0,1.0,0.0,8.887029,0.918084,12.5366,13.2989,1.17,6.9824,7.1282,0.0,0.0,0.0
11.2,1.0,1.2,7.981147,0.95766,14.1169,15.0932,1.0942,8.9833,9.3166,41.0,97.0,273.0
7.5,1.0,1.2,9.292242,1.25261,15.545,16.473,0.895,8.406,8.444,58.0,210.0,113.0
18.1,1.0,1.2,10.454406,1.303269,14.65,15.4446,0.965,7.29,7.29,25.0,177.0,117.0
9.7,1.0,0.6,6.370808,0.774802,14.783,15.0458,0.8893,5.9226,6.8308,8.0,267.0,62.0
27.0,1.0,1.0,10.384963,1.188455,13.5786,14.2157,0.9283,6.8095,7.0735,0.0,0.0,0.0
44.4,1.0,0.8,9.515852,0.946928,12.58,12.8691,1.063,6.569,6.569,0.0,0.0,0.0
43.7,1.0,0.0,7.625536,0.873978,13.318,14.475,1.145,12.351,12.464,0.0,0.0,0.0
21.0,1.0,0.0,10.822008,1.200676,13.2371,14.1268,1.2417,7.9837,8.1328,0.0,0.0,0.0
21.0,1.0,0.0,11.269869,1.288318,13.348,14.406,1.237,8.811,8.811,0.0,0.0,0.0
43.0,1.0,0.0,7.665683,0.766512,11.9369,12.9775,1.2844,7.6765,7.7525,0.0,0.0,0.0
29.2,1.0,0.0,6.632035,0.735375,12.871,13.939,1.067,7.869,8.089,0.0,0.0,0.0
8.0,1.0,1.0,8.050683,0.924375,13.7422,14.3352,0.9718,7.8833,7.8833,92.0,247.0,172.0
7.3,1.0,1.2,7.50438,0.833451,12.946,14.103,1.193,9.051,10.647,92.0,280.0,107.0
20.5,1.0,0.0,12.497327,1.295617,12.6047,13.3015,1.1467,6.3417,6.369,0.0,0.0,0.0
21.0,1.0,0.0,9.812288,0.942259,11.758,12.532,1.3333,8.3699,8.3896,0.0,0.0,0.0
29.2,1.0,0.0,7.326463,0.76176,12.23,13.51,1.33,8.935,9.246,0.0,0.0,0.0
11.2,1.0,1.2,7.846026,1.019324,14.952,16.0169,0.9082,6.672,6.672,91.0,97.0,263.0
22.0,1.0,0.8,12.926675,1.451182,13.0244,14.1186,0.9252,8.9029,9.1596,50.0,126.0,213.0
29.2,1.0,0.0,7.547143,0.864662,13.1834,14.429,0.9895,8.8737,9.2024,0.0,0.0,0.0
29.2,1.0,0.0,6.000405,0.655007,12.855,14.048,1.14,8.544,8.544,0.0,0.0,0.0
14.0,1.0,0.8,9.634671,1.079936,12.8007,14.2505,1.0455,9.2921,11.4597,0.0,0.0,0.0
23.0,1.0,1.2,12.709508,1.320775,12.2299,13.3858,1.2943,6.5018,6.7013,71.0,142.0,92.0
22.0,1.0,1.0,12.071985,1.171797,11.653,12.5885,1.21,10.885,10.885,82.0,147.0,200.0
24.0,1.0,0.0,10.731688,1.130028,12.5092,13.4939,1.1219,9.4695,9.9788,0.0,0.0,0.0
29.4,1.0,0.8,9.970485,1.025219,12.3708,13.3046,1.3623,8.3233,9.002,0.0,0.0,0.0
26.0,1.0,0.0,8.851614,0.947172,12.2618,13.775,1.1722,7.7879,8.3104,0.0,0.0,0.0
19.0,1.0,1.5,12.449775,1.207826,11.7446,12.819,1.2894,8.5731,8.8933,100.0,105.0,262.0
12.9,1.0,0.0,11.832302,1.274522,12.159,13.7461,1.14,7.881,8.455,50.0,57.0,185.0
24.0,1.0,0.0,10.988362,1.143575,11.9615,13.3828,1.1175,9.3821,9.9874,0.0,0.0,0.0
23.5,1.0,0.0,7.122619,0.716554,12.025,12.8951,1.225,8.981,9.514,0.0,0.0,0.0
20.1,1.0,0.0,3.671209,0.32427,10.352,12.4696,1.73,9.933,9.933,0.0,0.0,0.0
20.1,1.0,0.0,4.978332,0.438232,10.815,12.3675,1.7033,9.8374,9.8374,0.0,0.0,0.0
5.5,1.0,0.8,10.751606,0.980847,11.1962,12.3024,1.3523,9.7135,9.9264,131.0,106.0,239.0
8.0,1.0,1.2,9.273478,0.170389,10.714,12.063,1.47,5.552,11.454,124.0,95.0,236.0
12.9,1.0,0.0,14.245879,1.41262,11.546,12.8119,1.247,9.383,10.34,79.0,64.0,205.0
10.0,1.0,0.8,11.476871,1.273613,13.2138,14.0554,0.9969,9.6227,10.0533,0.0,0.0,0.0
26.2,1.0,0.0,14.502807,1.41018,11.2384,12.7348,1.2597,10.3315,10.3805,0.0,0.0,0.0
29.2,1.0,0.0,9.050671,0.950636,12.707,13.5524,1.275,7.986,8.198,0.0,0.0,0.0
20.5,1.0,0.0,9.082826,0.825399,10.823,12.207,1.67,12.285,12.285,0.0,0.0,0.0
20.1,1.0,0.0,4.630066,0.404141,10.536,12.262,1.865,9.975,9.975,0.0,0.0,0.0
11.5,1.0,1.0,14.500844,1.428585,11.8076,12.8398,1.2418,9.938,10.4191,59.0,64.0,188.0
39.5,1.0,1.0,10.634717,1.03125,11.5936,12.5206,1.0709,8.1448,8.3565,151.0,60.0,165.0
23.0,1.0,1.2,15.02958,1.591181,12.3591,13.6027,1.1763,8.1134,8.3015,79.0,41.0,198.04
10.0,1.0,0.8,12.156672,1.223841,11.9769,12.9429,1.0485,9.024,9.1196,0.0,0.0,0.0
9.5,2.0,0.0,1.964124,0.155104,9.738,10.807,1.31,14.734,14.734,167.0,205.0,362.0
11.5,1.0,1.0,14.451283,1.254368,12.58285,12.25,0.829615549662488,0.0,8.0,59.0,79.0,188.0
12.9,1.0,0.0,15.526412,1.386485,12.58285,12.8,0.829615549662488,0.0,5.7,50.0,107.0,135.0
8.0,1.0,1.2,9.223602,0.961845,12.58285,14.28,0.829615549662488,0.0,4.4,152.0,180.0,326.0
9.5,2.0,0.0,6.771928,0.577133,10.612,11.408,1.185,12.745,12.879,167.0,205.0,362.0
2.2,2.0,0.0,5.839187,0.548429,11.4612,12.6801,1.6657,9.2139,9.2609,129.0,142.0,207.0
1.8,2.0,0.0,9.655107,1.009386,12.6325,13.0194,0.7885,8.362,8.5228,115.0,335.0,205.0
7.9,2.0,0.0,12.745347,1.261866,11.8831,12.7664,1.1815,9.7724,9.8089,94.0,120.0,188.0
5.5,2.0,0.0,11.392128,1.196426,12.4844,13.2459,0.9321,10.1602,10.3623,218.0,284.0,196.0
2.2,2.0,0.0,9.541173,0.88303,11.4666,12.1622,1.1208,9.1145,9.186,113.0,139.0,186.0
1.8,2.0,0.0,11.332091,0.908089,9.9592,10.9413,1.3911,9.3167,9.3167,115.0,172.0,292.0
1.8,2.0,0.0,7.35518,0.702445,11.982,12.276,0.84,8.317,9.28,115.0,177.0,259.0
1.8,2.0,0.0,7.834229,0.85441,13.1506,13.7167,0.9058,7.4656,7.8397,158.0,127.0,210.0
7.0,2.0,0.0,12.062736,1.399331,13.7855,14.279,0.792,7.443,8.2067,94.0,91.0,162.0
8.7,2.0,0.0,11.537895,1.111736,11.923,12.4598,1.0,7.279,8.964,123.0,200.0,86.0
8.7,2.0,0.0,11.768233,1.175353,12.0152,12.7441,0.9861,7.3021,7.3292,123.0,126.0,144.0
39.5,1.0,1.0,9.045077,0.741399,12.58285,12.95,0.829615549662488,0.0,7.1,151.0,60.0,165.0
19.0,1.0,1.5,12.299293,0.984264,12.58285,12.25,0.829615549662488,0.0,6.6,100.0,105.0,262.0
19.0,1.0,0.0,17.642051,0.972049,12.58285,9.64,0.829615549662488,0.0,12.0,61.0,114.0,18.0
2.2,2.0,0.0,9.442525,0.919081,12.248,12.5627,0.8298,8.3644,8.4655,113.0,87.0,236.0
2.2,2.0,0.0,11.091005,1.004383,11.504,11.922,0.957,9.09,9.255,110.0,81.0,248.0
1.8,2.0,0.0,9.502559,0.920635,12.231,12.581,0.915,7.789,7.928,130.0,410.0,184.0
1.8,2.0,0.0,12.591235,1.14121,11.441,11.9476,0.98,9.115,9.217,120.0,207.0,263.0
1.8,2.0,0.0,6.210644,0.5615,11.4332,11.9145,0.9922,9.5549,9.5549,115.0,175.0,261.0
7.0,2.0,0.0,10.877466,1.196907,13.689,13.8345,0.8574,8.0122,8.1059,94.0,91.0,162.0
7.9,2.0,0.0,13.106025,1.296349,12.0086,12.6849,0.9897,8.0884,8.1278,94.0,132.0,188.0
24.0,1.0,0.0,10.788282,1.162181,12.58285,15.39,0.829615549662488,8.1407,8.728247772511848,0.0,0.0,0.0
10.0,1.0,0.8,12.521343,1.172452,12.58285,13.19,0.829615549662488,8.1407,8.728247772511848,0.0,0.0,0.0
41.0,1.0,0.0,9.450427,0.853333,12.58285,10.49,0.829615549662488,8.1407,8.728247772511848,0.0,0.0,0.0
20.5,1.0,0.0,5.336772,0.416832,12.58285,13.84,0.829615549662488,8.1407,8.728247772511848,0.0,0.0,0.0
20.1,1.0,0.0,2.430191,0.198298,12.58285,12.16,0.829615549662488,8.1407,8.728247772511848,0.0,0.0,0.0
20.1,1.0,0.0,5.062378,0.402394,12.58285,14.66,0.829615549662488,8.1407,8.728247772511848,0.0,0.0,0.0
20.1,1.0,0.0,4.617461,0.361582,12.58285,14.13,0.829615549662488,8.1407,8.728247772511848,0.0,0.0,0.0
