NOME,FAZ,TAL,dosismad,semsmad,edad,cortes,vejez,sacarosa,mes,periodo,TCH,lluvias,grupo_tenencia,pct_diatrea,sacarosa_nivel,TCH_nivel
SAN CARLOS-ELSA LA CARTUJA,82509,21,1.2,12.1,14.1,1,5.2,12.7,10,201710,176,218,2,5.4,Medio,Alto
SAN CARLOS-ELSA LA CARTUJA,82509,21,1.1,9.6,11.9,2,2.1,12.7,10,201810,152,62,2,3.1,Medio,Medio
SAN CARLOS-ELSA LA CARTUJA,82509,21,1.1,7.9,11.8,3,2.5,14.4,9,201909,147,53,2,3.0,Alto,Medio
SAN CARLOS-ELSA LA CARTUJA,82509,21,0.8,9.0,12.4,4,2.0,14.9,10,202010,131,111,2,6.0,Alto,Bajo
SAN CARLOS-ELSA LA CARTUJA,82509,22,1.1,8.3,12.8,1,2.3,13.6,10,201910,146,83,2,2.0,Alto,Medio
SAN CARLOS-ELSA LA CARTUJA,82509,22,0.8,8.9,12.3,2,1.7,14.4,10,202010,124,111,2,3.8,Alto,Bajo
SAN CARLOS-OLGA LA BAMBA,82508,12,1.2,7.4,12.9,1,2.0,12.3,1,202001,140,71,2,4.5,Bajo,Medio
SAN CARLOS-OLGA LA BAMBA,82508,15,1.2,8.0,12.0,2,2.2,11.8,1,201701,168,214,2,1.9,Bajo,Alto
SAN CARLOS-OLGA LA BAMBA,82508,15,0.8,7.6,11.7,4,1.8,12.7,3,201903,152,18,2,4.2,Medio,Medio
SAN CARLOS-OLGA LA BAMBA,82508,15,1.0,8.9,12.4,5,2.2,13.9,3,202003,118,126,2,4.6,Alto,Bajo
SAN CARLOS-OLGA LA BAMBA,82508,16,1.2,6.0,13.0,1,2.4,10.9,5,201905,164,270,2,2.9,Bajo,Alto
SAN CARLOS-OLGA LA BAMBA,82508,16,0.8,8.6,12.0,2,1.4,13.0,5,202005,121,102,2,4.1,Medio,Bajo
SAN CARLOS-OLGA LA BAMBA,82508,021A,1.2,12.1,14.1,1,2.2,12.5,10,201710,126,200,2,3.1,Medio,Bajo
SAN CARLOS-OLGA LA BAMBA,82508,021A,1.1,9.4,11.9,2,2.0,13.7,10,201810,119,62,2,3.1,Alto,Bajo
SAN CARLOS-OLGA LA BAMBA,82508,021A,1.1,7.0,11.6,3,3.0,14.7,9,201909,90,35,2,5.8,Alto,Bajo
SAN CARLOS-OLGA LA BAMBA,82508,021A,0.8,10.9,12.7,4,0.9,13.7,10,202010,85,114,2,3.7,Alto,Bajo
SAN FELIPE MESA,80154,1,1.4,14.4,14.5,2,2.6,12.1,8,201708,164,400,2,8.3,Bajo,Alto
SAN FELIPE MESA,80154,1,1.5,7.4,11.8,3,2.4,13.1,8,201808,154,86,2,7.4,Medio,Alto
SAN FELIPE MESA,80154,1,1.0,13.0,13.0,4,2.3,14.1,9,201909,109,77,2,3.4,Alto,Bajo
SAN FELIPE MESA,80154,1,0.8,11.0,12.6,5,3.7,12.9,9,202009,127,90,2,6.1,Medio,Bajo
SAN FELIPE MESA,80154,2,1.2,6.7,12.7,1,2.2,13.3,10,202010,138,102,2,7.2,Alto,Medio
SAN FELIPE MESA,80154,3,1.2,10.0,12.3,3,5.9,11.8,2,201702,133,162,2,3.0,Bajo,Bajo
SAN FELIPE MESA,80154,3,1.4,9.4,13.8,4,3.2,12.3,4,201804,140,288,2,4.8,Bajo,Medio
SAN FELIPE MESA,80154,3,1.2,7.0,11.8,5,4.2,12.3,4,201904,114,249,2,3.4,Bajo,Bajo
SAN FELIPE MESA,80154,3,0.8,11.0,13.5,1,2.1,12.4,11,202011,135,121,2,7.2,Bajo,Medio
SAN FELIPE MESA,80154,4,1.4,9.7,13.9,2,2.1,12.8,8,201708,169,325,2,8.3,Medio,Alto
SAN FELIPE MESA,80154,4,1.5,7.6,11.8,3,2.3,12.9,8,201808,160,98,2,9.1,Medio,Alto
SAN FELIPE MESA,80154,4,0.8,11.3,12.7,5,4.5,12.6,9,202009,117,96,2,8.2,Medio,Bajo
SAN FELIPE MESA,80154,004A,1.3,16.4,14.5,1,3.0,10.8,2,201702,160,349,2,13.7,Bajo,Alto
SAN FELIPE MESA,80154,004A,1.4,9.7,13.9,2,2.6,12.0,4,201804,138,293,2,7.0,Bajo,Medio
SAN FELIPE MESA,80154,004A,1.2,6.9,11.7,3,2.6,13.0,4,201904,129,242,2,6.7,Medio,Bajo
SAN FELIPE MESA,80154,004B,1.2,12.4,13.0,3,3.3,11.9,5,201905,120,356,2,6.9,Bajo,Bajo
SAN FELIPE MESA,80154,004C,1.0,12.9,12.9,4,2.9,14.3,9,201909,111,77,2,7.2,Alto,Bajo
SAN FELIPE MESA,80154,005B,1.2,7.0,13.3,1,2.4,12.9,11,202011,123,121,2,7.2,Medio,Bajo
SAN FELIPE MESA,80154,6,1.3,8.6,12.3,3,2.7,11.8,12,201612,160,205,2,3.0,Bajo,Alto
SAN FELIPE MESA,80154,6,1.2,12.6,14.8,4,3.9,13.3,3,201803,124,452,2,7.3,Alto,Bajo
SAN FELIPE MESA,80154,6,0.8,7.4,12.8,1,5.3,12.8,9,202009,130,98,2,7.3,Medio,Bajo
SAN FELIPE MESA,80154,8,1.0,13.4,14.4,1,3.4,13.3,12,201912,121,323,2,2.8,Alto,Bajo
SAN FELIPE MESA,80154,9,1.3,22.0,15.2,3,20.4,9.8,8,201708,144,490,2,3.2,Bajo,Medio
SAN FELIPE MESA,80154,009A,0.8,10.4,13.4,1,3.1,12.6,5,201905,129,371,2,4.8,Medio,Bajo
SAN FELIPE MESA,80154,009A,0.8,9.4,12.5,2,2.3,13.4,5,202005,108,142,2,7.3,Alto,Bajo
SAN FELIPE MESA,80154,10,0.8,11.4,12.6,2,2.0,13.4,1,202101,93,90,2,6.0,Alto,Bajo
SAN FELIPE QUINTERO,82507,1,1.0,8.9,12.4,1,2.8,13.0,2,201902,151,28,2,8.0,Medio,Medio
SAN FELIPE QUINTERO,82507,1,1.2,7.4,12.1,2,2.2,13.0,2,202002,135,21,2,8.0,Medio,Medio
SAN FELIPE QUINTERO,82507,3,1.4,8.0,13.3,1,2.2,12.8,4,202004,170,106,2,4.7,Medio,Alto
SAN FELIPE QUINTERO,82507,5,0.8,9.6,13.5,1,2.4,13.3,12,202012,160,150,2,6.3,Alto,Alto
SAN FELIPE RESTREPO,80528,1,0.8,9.3,12.3,1,3.9,12.0,7,202007,129,234,3,3.2,Bajo,Bajo
SAN FELIPE RESTREPO,80528,001A,0.8,9.0,12.4,5,5.6,12.5,4,201904,121,0,3,3.2,Medio,Bajo
SAN FELIPE RESTREPO,80528,002A,1.0,5.7,12.4,1,4.6,11.3,3,202003,161,0,3,1.8,Bajo,Alto
SAN FELIPE RESTREPO,80528,003A,0.8,12.1,13.2,1,4.3,13.3,3,202003,162,0,3,1.8,Alto,Alto
SAN FELIPE RESTREPO,80528,004A,0.8,9.4,13.3,1,5.9,10.9,7,202007,186,238,3,3.2,Bajo,Alto
SAN FELIPE RESTREPO,80528,6,1.0,8.0,11.8,4,5.0,12.0,11,201911,108,0,3,1.8,Bajo,Bajo
SAN FELIPE RESTREPO,80528,006C,0.6,3.6,12.0,1,4.8,12.0,8,201908,120,0,3,3.2,Bajo,Bajo
SAN FELIPE RESTREPO,80528,006C,0.8,8.0,12.4,2,4.7,10.0,8,202008,121,182,3,3.2,Bajo,Bajo
SAN FELIPE RESTREPO,80528,006D,0.8,12.7,13.7,1,6.5,13.2,3,202003,125,0,3,3.2,Alto,Bajo
SAN GERARDO,80284,001B,1.3,10.3,13.1,1,2.5,13.1,11,201811,111,145,2,1.8,Medio,Bajo
SAN GERARDO,80284,001C,1.3,17.3,14.7,1,1.6,14.3,12,201812,119,270,2,2.3,Alto,Bajo
SAN GERARDO ARANGO,80370,3,0.8,11.0,11.5,3,4.7,12.4,9,202009,136,0,3,13.6,Bajo,Medio
SAN GERARDO ARANGO,80370,4,1.0,8.1,11.0,4,2.5,12.8,9,201809,149,0,3,3.0,Medio,Medio
SAN GERARDO ARANGO,80370,4,0.8,11.3,11.8,6,10.1,12.2,9,202009,161,0,3,9.9,Bajo,Alto
SAN GERARDO ARANGO,80370,5,0.8,8.0,10.9,4,2.6,12.8,9,201809,96,0,3,3.0,Medio,Bajo
SAN GERARDO ARANGO,80370,5,0.8,10.6,11.8,6,5.8,12.1,9,202009,149,0,3,11.6,Bajo,Medio
SAN GERARDO ARANGO,80370,7,0.8,10.6,11.7,3,3.2,12.2,9,202009,149,0,3,11.6,Bajo,Medio
SAN JOAQUIN,80135,1,1.5,8.6,12.0,2,8.2,13.1,8,201808,170,61,2,4.1,Medio,Alto
SAN JOAQUIN,80135,1,0.8,8.6,12.2,4,13.8,12.3,8,202008,159,105,2,6.3,Bajo,Alto
SAN JOAQUIN,80135,001A,0.8,10.6,12.7,4,2.4,12.4,8,202008,191,145,2,5.7,Bajo,Alto
SAN JOAQUIN,80135,3,0.8,6.4,11.8,6,2.2,12.5,5,202005,133,145,2,7.0,Medio,Bajo
SAN JOAQUIN,80135,3,1.4,12.9,14.0,1,4.6,13.0,6,201706,175,444,2,13.2,Medio,Alto
SAN JOAQUIN,80135,3,1.8,7.7,12.5,2,2.7,13.6,6,201806,123,271,2,5.2,Alto,Bajo
SAN JOAQUIN,80135,003A,1.0,3.9,11.9,2,2.0,12.0,4,201604,145,142,2,12.7,Bajo,Medio
SAN JOAQUIN,80135,003A,1.3,10.3,12.4,3,2.3,13.1,4,201704,146,266,2,4.9,Medio,Medio
SAN JOAQUIN,80135,003A,1.4,7.7,12.3,4,2.2,12.3,5,201805,108,207,2,3.9,Bajo,Bajo
SAN JOAQUIN,80135,003A,1.2,3.7,11.2,5,2.0,11.7,4,201904,142,160,2,2.5,Bajo,Medio
SAN JOAQUIN,80135,003B,1.2,7.7,12.2,5,2.4,12.4,5,201905,132,291,2,4.0,Bajo,Bajo
SAN JOAQUIN,80135,003B,1.4,20.6,15.8,1,2.8,12.3,7,201707,147,496,2,7.3,Bajo,Medio
SAN JOAQUIN,80135,4,1.2,9.9,13.0,1,2.3,12.2,12,201612,157,342,2,2.6,Bajo,Alto
SAN JOAQUIN,80135,4,1.2,3.7,12.5,2,2.4,11.9,1,201801,172,220,2,5.4,Bajo,Alto
SAN JOAQUIN,80135,4,1.4,8.3,12.1,4,4.6,13.1,1,202001,138,72,2,4.5,Medio,Medio
SAN JOAQUIN,80135,4,0.8,10.0,12.3,5,2.2,12.9,1,202101,156,111,2,3.2,Medio,Alto
SAN JOAQUIN,80135,5,1.2,9.4,13.0,1,2.1,11.8,12,201612,160,333,2,1.8,Bajo,Alto
SAN JOAQUIN,80135,5,1.2,3.3,12.5,2,2.1,11.7,1,201801,180,206,2,6.2,Bajo,Alto
SAN JOAQUIN,80135,5,1.4,7.7,11.9,4,2.5,13.3,1,202001,142,72,2,4.5,Alto,Medio
SAN JOAQUIN,80135,5,0.8,9.7,12.3,5,2.1,13.1,1,202101,148,111,2,3.2,Medio,Medio
SAN JOAQUIN,80135,6,0.8,8.6,12.9,1,2.4,12.7,3,201603,147,91,2,9.5,Medio,Medio
SAN JOAQUIN,80135,6,1.3,8.4,12.3,2,2.8,12.6,4,201704,159,178,2,2.5,Medio,Alto
SAN JOAQUIN,80135,6,1.4,7.3,12.7,3,2.1,12.3,4,201804,141,291,2,5.4,Bajo,Medio
SAN JOAQUIN,80135,6,1.2,9.3,12.3,4,1.8,13.7,5,201905,128,291,2,2.4,Alto,Bajo
SAN JOAQUIN,80135,6,0.8,6.0,11.7,5,3.1,12.5,4,202004,136,145,2,5.0,Medio,Medio
SAN JOSE DEL HATO,80227,010A,0.8,11.3,14.5,1,2.1,13.0,3,201803,142,308,2,7.1,Medio,Medio
SAN JOSE DEL HATO,80227,010A,1.0,7.9,11.8,2,1.8,13.2,3,201903,116,138,2,5.4,Alto,Bajo
SAN JOSE DEL HATO,80227,14,0.8,13.4,13.1,3,1.1,13.4,11,202011,125,244,2,3.9,Alto,Bajo
SAN JOSE DEL HATO,80227,014A,0.7,9.7,13.9,1,2.0,11.4,1,201801,150,377,2,3.3,Bajo,Medio
SAN JOSE DEL HATO,80227,014A,1.2,8.1,11.8,2,1.4,12.2,1,201901,150,157,2,3.1,Bajo,Medio
SAN JOSE DEL HATO,80227,014A,1.2,12.4,12.9,3,2.2,13.4,2,202002,123,137,2,3.1,Alto,Bajo
SAN JOSE GARCES,80281,001A,1.4,11.4,14.0,1,4.7,10.3,1,201801,142,465,2,6.6,Bajo,Medio
SAN JOSE GARCES,80281,001B,1.0,10.7,13.4,1,2.7,13.6,9,201909,123,99,2,2.4,Alto,Bajo
SAN JOSE GARCES,80281,001B,0.8,11.0,12.9,2,2.6,15.0,10,202010,122,204,2,4.9,Alto,Bajo
SAN JOSE GARCES,80281,001D,1.2,4.7,13.0,1,2.6,10.2,5,201705,124,481,2,7.2,Bajo,Bajo
SAN JOSE GARCES,80281,001D,1.2,3.6,11.0,3,10.2,12.3,4,201904,85,160,2,5.0,Bajo,Bajo
SAN JOSE GARCES,80281,002A,1.0,10.0,12.3,2,2.5,12.2,9,201609,179,122,2,7.4,Bajo,Alto
SAN JOSE GARCES,80281,002A,1.2,2.6,13.0,3,2.2,11.7,10,201710,182,254,2,4.9,Bajo,Alto
SAN JOSE GARCES,80281,002A,1.5,8.4,11.9,4,2.4,13.0,10,201810,142,151,2,3.2,Medio,Medio
SAN JOSE GARCES,80281,002A,1.0,6.7,11.8,5,2.7,12.4,10,201910,125,186,2,2.3,Bajo,Bajo
SAN JOSE GARCES,80281,002A,0.8,6.9,11.5,6,2.5,13.9,10,202010,142,81,2,6.2,Alto,Medio
SAN JOSE GARCES,80281,5,1.0,8.1,11.7,2,2.4,13.3,3,201603,124,101,2,6.7,Alto,Bajo
SAN JOSE GARCES,80281,5,1.2,6.0,12.5,4,2.0,12.0,4,201804,128,281,2,3.5,Bajo,Bajo
SAN JOSE GARCES,80281,5,1.0,8.7,11.9,5,2.0,12.8,4,201904,122,238,2,3.1,Medio,Bajo
SAN JOSE GARCES,80281,5,1.2,3.6,11.3,6,2.4,13.6,3,202003,110,76,2,2.4,Alto,Bajo
SAN JOSE MILAGROSO,80193,1,1.5,6.4,11.3,2,3.6,12.9,12,201812,115,203,2,5.9,Medio,Bajo
SAN JOSE MILAGROSO,80193,2,1.2,16.7,14.9,1,3.6,14.4,9,201909,126,174,2,4.1,Alto,Bajo
SAN JOSE MILAGROSO,80193,2,0.8,12.1,12.8,2,3.1,14.0,10,202010,123,192,2,1.7,Alto,Bajo
SAN JUANITO MU6OZ,80405,001A,0.8,12.3,13.5,8,3.3,11.6,12,201912,93,0,3,3.7,Bajo,Bajo
SAN JUANITO MU6OZ,80405,4,0.8,13.3,14.9,1,19.6,13.3,12,201912,133,0,3,3.2,Alto,Bajo
SAN JUANITO SINISTERRA,80206,1,1.2,11.6,13.8,1,2.3,10.2,2,201702,147,513,2,2.6,Bajo,Medio
SAN JUANITO SINISTERRA,80206,1,1.2,7.3,11.8,3,1.8,12.1,4,201904,130,237,2,1.1,Bajo,Bajo
SAN JUANITO SINISTERRA,80206,003A,0.8,5.7,11.3,3,20.4,12.2,7,202007,143,109,2,3.1,Bajo,Medio
SAN LUCAS BARONA,80550,5,1.2,11.7,14.3,1,5.5,12.8,9,201709,180,123,3,3.0,Medio,Alto
SAN LUCAS BARONA,80550,5,1.0,9.1,12.9,2,2.2,13.1,10,201810,167,29,3,1.5,Medio,Alto
SAN LUCAS BARONA,80550,5,1.0,7.4,12.2,3,1.6,12.2,11,201911,151,0,3,3.6,Bajo,Medio
SAN LUCAS BARONA,80550,5,0.8,9.0,14.3,4,1.6,13.1,1,202101,152,80,3,3.0,Medio,Medio
SAN MARINO,80150,1,0.8,8.6,11.8,2,3.5,12.7,5,202005,128,130,2,2.8,Medio,Bajo
SAN MARINO,80150,2,1.2,7.4,12.7,1,2.5,10.9,6,201906,142,274,2,2.3,Bajo,Medio
SAN MARINO,80150,3,0.8,11.0,14.1,1,3.0,14.3,6,201506,139,191,2,5.8,Alto,Medio
SAN MARINO,80150,3,1.2,10.1,12.5,3,2.4,11.7,6,201706,132,318,2,0.9,Bajo,Bajo
SAN MARINO,80150,3,1.8,7.9,12.0,4,2.5,13.4,6,201806,117,143,2,0.8,Alto,Bajo
SAN MARINO,80150,3,1.2,3.9,11.2,5,2.8,11.3,5,201905,121,71,2,0.7,Bajo,Bajo
SAN MARINO,80150,3,0.8,8.3,12.0,6,2.9,12.6,5,202005,127,130,2,3.1,Medio,Bajo
SAN MARINO,80150,4,1.2,10.3,12.5,3,2.4,11.8,6,201706,143,318,2,4.4,Bajo,Medio
SAN MARINO,80150,4,1.8,8.0,12.0,4,2.5,13.0,6,201806,104,143,2,0.2,Medio,Bajo
SAN MARINO,80150,4,1.0,9.6,13.4,1,2.8,13.8,11,201911,135,162,2,2.2,Alto,Medio
SAN MARINO,80150,4,1.0,11.1,12.7,2,2.5,13.9,11,202011,152,88,2,1.5,Alto,Medio
SAN MARINO,80150,004A,1.2,7.0,12.3,1,3.3,10.1,5,201905,161,267,2,1.7,Bajo,Alto
SAN MARINO,80150,004A,0.8,8.4,11.9,2,2.8,12.5,5,202005,158,130,2,2.8,Medio,Alto
SAN MARINO,80150,5,1.2,7.1,12.4,1,2.7,11.3,6,201906,163,267,2,2.0,Bajo,Alto
SAN MARINO,80150,5,0.8,8.7,11.8,2,2.4,12.7,5,202005,147,130,2,3.2,Medio,Medio
SAN MARINO,80150,007A,0.8,8.6,12.0,3,2.2,12.0,5,202005,156,130,2,3.2,Bajo,Alto
SAN MARINO,80150,007B,1.0,9.6,13.6,1,2.5,13.2,11,201911,168,162,2,2.2,Alto,Alto
SAN MIGUEL 3 ,80181,5,0.8,7.4,11.7,2,2.8,13.0,10,201810,172,49,2,3.1,Medio,Alto
SAN MIGUEL 3 ,80181,6,0.8,7.4,11.7,2,2.9,12.7,10,201810,153,49,2,3.1,Medio,Medio
SAN MIGUEL 3 ,80181,013C,0.8,9.3,12.3,1,2.7,12.4,9,201809,173,56,2,4.7,Bajo,Alto
SAN MIGUEL 3 ,80181,013C,0.8,9.1,11.9,2,2.1,13.3,9,201909,122,44,2,2.9,Alto,Bajo
SAN MIGUEL 3 ,80181,013C,0.5,9.0,12.2,3,3.5,13.3,9,202009,145,44,2,4.6,Alto,Medio
SAN MIGUEL 3 ,80181,14,0.8,9.1,13.4,1,7.5,13.6,9,201809,180,76,2,4.7,Alto,Alto
SAN MIGUEL 3 ,80181,14,0.8,9.4,12.0,2,2.2,13.5,9,201909,162,44,2,2.3,Alto,Alto
SAN MIGUEL 3 ,80181,14,0.5,9.0,12.2,3,2.7,12.9,9,202009,160,44,2,4.6,Medio,Alto
SAN MIGUEL CARVAJAL,80426,1,1.4,8.4,12.1,2,9.2,12.7,6,201806,149,191,3,4.0,Medio,Medio
SAN MIGUEL CARVAJAL,80426,1,1.0,10.9,12.4,3,1.7,12.5,6,201906,162,0,3,2.7,Medio,Alto
SAN MIGUEL CARVAJAL,80426,1,0.8,6.9,11.7,4,1.9,12.5,6,202006,165,50,3,2.1,Medio,Alto
SAN MIGUEL CARVAJAL,80426,2,1.0,7.3,12.7,1,3.8,12.9,4,201904,183,0,3,3.2,Medio,Alto
SAN MIGUEL CARVAJAL,80426,2,1.0,6.7,12.0,2,1.6,12.8,4,202004,164,95,3,3.2,Medio,Alto
SAN MIGUEL CARVAJAL,80426,3,1.0,7.1,12.5,1,1.7,13.3,4,201904,170,0,3,3.2,Alto,Alto
SAN MIGUEL CARVAJAL,80426,3,1.0,6.4,12.0,2,1.5,13.5,4,202004,147,77,3,3.2,Alto,Medio
SAN MIGUEL CARVAJAL,80426,4,1.0,9.7,12.9,1,1.9,13.2,10,201610,158,0,3,4.8,Alto,Alto
SAN MIGUEL CARVAJAL,80426,4,1.2,8.3,13.0,2,1.8,11.5,11,201711,185,0,3,4.7,Bajo,Alto
SAN MIGUEL CARVAJAL,80426,4,1.1,9.0,11.7,3,1.4,12.9,11,201811,159,35,3,3.6,Medio,Alto
SAN MIGUEL CARVAJAL,80426,4,0.8,9.6,11.9,4,1.6,12.8,11,201911,160,0,3,3.7,Medio,Alto
SAN MIGUEL CARVAJAL,80426,4,1.0,8.9,11.7,5,1.7,13.6,11,202011,147,35,3,3.2,Alto,Medio
SAN MIGUEL CARVAJAL,80426,5,1.5,7.0,15.0,2,16.9,12.5,11,201711,194,73,3,4.7,Medio,Alto
SAN MIGUEL CARVAJAL,80426,5,1.1,9.1,12.1,3,1.9,12.6,11,201811,147,29,3,3.0,Medio,Medio
SAN MIGUEL CARVAJAL,80426,5,0.8,9.1,11.8,4,2.1,12.2,11,201911,153,0,3,3.7,Bajo,Medio
SAN MIGUEL CARVAJAL,80426,5,1.0,10.6,12.2,5,2.0,13.5,11,202011,157,59,3,3.2,Alto,Alto
SAN MIGUEL CARVAJAL,80426,6,1.0,7.0,12.6,1,4.1,13.3,4,201904,180,0,3,3.2,Alto,Alto
SAN MIGUEL CARVAJAL,80426,6,1.0,5.9,11.8,2,1.6,12.9,3,202003,141,97,3,3.2,Medio,Medio
SAN MIGUEL CARVAJAL,80426,7,1.5,6.7,14.8,2,15.3,11.8,11,201711,227,65,3,4.7,Bajo,Alto
SAN MIGUEL CARVAJAL,80426,7,1.1,9.1,12.1,3,1.7,12.9,11,201811,168,29,3,3.0,Medio,Alto
SAN MIGUEL CARVAJAL,80426,7,0.8,9.0,11.7,4,1.6,12.2,11,201911,165,0,3,3.7,Bajo,Alto
SAN MIGUEL CARVAJAL,80426,7,1.0,10.7,12.2,5,2.2,13.7,11,202011,163,59,3,3.2,Alto,Alto
SAN MIGUEL CARVAJAL,80426,8,0.8,6.4,12.9,2,1.5,12.9,1,201901,182,0,3,2.1,Medio,Alto
SAN MIGUEL CARVAJAL,80426,8,0.8,6.4,11.7,3,1.6,12.1,1,202001,145,0,3,3.0,Bajo,Medio
SAN MIGUEL CARVAJAL,80426,8,0.8,7.0,12.2,4,2.0,13.1,1,202101,143,21,3,5.3,Medio,Medio
SAN MIGUEL CARVAJAL,80426,9,1.5,8.1,15.2,2,26.8,10.5,11,201711,164,65,3,4.7,Bajo,Alto
SAN MIGUEL CARVAJAL,80426,9,1.1,9.1,11.8,3,2.0,11.4,11,201811,121,29,3,3.0,Bajo,Bajo
SAN MIGUEL CARVAJAL,80426,9,0.8,9.6,11.9,4,1.9,13.1,11,201911,149,0,3,3.7,Medio,Medio
SAN MIGUEL CARVAJAL,80426,9,1.0,8.9,11.7,5,1.9,12.9,11,202011,137,44,3,3.2,Medio,Medio
SAN MIGUEL CARVAJAL,80426,10,1.2,8.9,13.3,1,2.4,12.2,8,201708,198,213,3,3.8,Bajo,Alto
SAN MIGUEL CARVAJAL,80426,10,1.2,8.4,11.7,3,6.3,12.3,8,201908,177,0,3,2.4,Bajo,Alto
SAN MIGUEL CARVAJAL,80426,10,0.8,7.6,11.7,4,2.1,12.9,8,202008,164,0,3,1.9,Medio,Alto
SAN MIGUEL CARVAJAL,80426,11,1.2,9.3,13.3,1,2.9,12.0,8,201708,191,179,3,3.8,Bajo,Alto
SAN MIGUEL CARVAJAL,80426,11,1.2,8.1,11.7,3,8.7,12.4,8,201908,175,0,3,2.4,Bajo,Alto
SAN MIGUEL CARVAJAL,80426,11,0.8,7.0,11.6,4,2.2,12.3,7,202007,166,9,3,1.9,Bajo,Alto
SAN MIGUEL CARVAJAL,80426,12,1.0,7.0,12.3,1,1.6,12.7,4,201904,174,0,3,3.2,Medio,Alto
SAN MIGUEL CARVAJAL,80426,12,1.0,6.1,11.9,2,2.1,13.3,4,202004,137,82,3,3.2,Alto,Medio
SAN MIGUEL CARVAJAL,80426,13,1.0,9.4,13.0,1,1.8,14.2,10,201610,156,0,3,4.8,Alto,Alto
SAN MIGUEL CARVAJAL,80426,13,1.2,8.7,13.2,2,1.8,13.5,11,201711,153,0,3,4.7,Alto,Medio
SAN MIGUEL CARVAJAL,80426,13,1.1,8.6,11.5,3,1.8,13.7,11,201811,122,29,3,3.6,Alto,Bajo
SAN MIGUEL CARVAJAL,80426,13,0.8,8.9,11.8,4,2.0,12.4,11,201911,143,0,3,3.7,Bajo,Medio
SAN MIGUEL CARVAJAL,80426,13,1.0,7.3,11.5,5,2.6,13.0,10,202010,126,44,3,3.2,Medio,Bajo
SAN MIGUEL CARVAJAL,80426,14,1.0,10.4,12.8,1,1.8,13.8,10,201610,184,0,3,4.8,Alto,Alto
SAN MIGUEL CARVAJAL,80426,14,1.2,7.3,12.8,2,1.8,11.7,11,201711,185,0,3,7.6,Bajo,Alto
SAN MIGUEL CARVAJAL,80426,14,1.1,8.4,11.8,3,1.9,13.0,11,201811,174,29,3,3.6,Medio,Alto
SAN MIGUEL CARVAJAL,80426,14,0.8,8.7,11.8,4,2.3,11.9,11,201911,164,0,3,3.7,Bajo,Alto
SAN MIGUEL CARVAJAL,80426,14,1.0,8.4,11.8,5,2.3,13.2,11,202011,140,44,3,4.1,Alto,Medio
SAN MIGUEL CARVAJAL,80426,15,1.2,7.7,12.8,2,7.4,11.8,7,201707,198,135,3,4.1,Bajo,Alto
SAN MIGUEL CARVAJAL,80426,15,1.0,8.6,12.4,3,1.6,13.3,8,201808,193,93,3,3.8,Alto,Alto
SAN MIGUEL CARVAJAL,80426,15,1.2,8.7,11.9,4,2.1,13.0,8,201908,188,0,3,2.4,Medio,Alto
SAN MIGUEL CARVAJAL,80426,15,0.8,6.6,11.4,5,1.7,12.0,7,202007,177,5,3,1.9,Bajo,Alto
SAN MIGUEL CARVAJAL,80426,16,1.2,9.0,11.9,4,2.6,12.7,8,201908,162,0,3,2.4,Medio,Alto
SAN MIGUEL CARVAJAL,80426,16,0.8,8.1,11.7,5,1.7,12.4,8,202008,159,5,3,1.9,Bajo,Alto
SAN MIGUEL CARVAJAL,80426,17,1.0,8.3,12.9,1,1.8,13.3,8,201808,178,148,3,3.8,Alto,Alto
SAN MIGUEL CARVAJAL,80426,17,1.2,8.4,11.9,2,2.2,13.0,8,201908,175,0,3,2.4,Medio,Alto
SAN MIGUEL CARVAJAL,80426,17,0.8,8.0,11.8,3,2.1,12.7,8,202008,174,5,3,1.9,Medio,Alto
SAN MIGUEL CARVAJAL,80426,18,1.0,7.3,13.0,1,2.0,13.3,10,201610,176,0,3,4.8,Alto,Alto
SAN MIGUEL CARVAJAL,80426,18,1.2,8.6,13.7,2,1.7,12.7,11,201711,153,73,3,7.8,Medio,Medio
SAN MIGUEL CARVAJAL,80426,18,1.1,8.9,11.6,3,1.5,13.8,11,201811,139,67,3,3.6,Alto,Medio
SAN MIGUEL CARVAJAL,80426,18,1.0,10.0,12.0,4,1.7,12.4,11,201911,159,0,3,3.7,Bajo,Alto
SAN MIGUEL CARVAJAL,80426,18,1.0,7.7,11.3,5,1.5,13.1,11,202011,136,47,3,3.2,Medio,Medio
SAN MIGUEL CARVAJAL,80426,019B,1.0,9.6,12.5,3,1.3,11.9,8,201808,183,120,3,3.8,Bajo,Alto
SAN MIGUEL CARVAJAL,80426,019B,1.2,8.7,11.7,4,2.0,12.8,8,201908,160,0,3,2.4,Medio,Alto
SAN MIGUEL CARVAJAL,80426,019B,0.8,8.4,11.8,5,1.9,11.6,8,202008,174,12,3,1.9,Bajo,Alto
SAN MIGUEL CARVAJAL,80426,20,1.0,10.9,13.0,1,1.9,14.3,10,201610,180,0,3,4.8,Alto,Alto
SAN MIGUEL CARVAJAL,80426,20,1.2,7.0,12.5,2,2.4,12.2,11,201711,176,0,3,4.7,Bajo,Alto
SAN MIGUEL CARVAJAL,80426,20,1.1,8.3,11.9,3,2.3,13.2,11,201811,171,67,3,3.6,Alto,Alto
SAN MIGUEL CARVAJAL,80426,20,1.0,7.4,11.6,4,1.4,12.6,11,201911,154,0,3,3.7,Medio,Alto
