Período,Ton.Azucar,%ATR,KATRHM,M3 Riego,Radiacion Solar Ciclo,Evaporacion 0-3,Evaporacion Ciclo
202303,164.176,13.3817,892.014043,82656.0,413.722,398.7,1740.6
202303,236.151,13.5528,1726.394826,41403.6,431.475,394.9,1747.5
202303,271.621,12.939,1525.059869,158994.12,438.758,393.2,1756.6
202303,56.519,11.9647,1609.54412,0.0,433.542,442.1,2046.2
202303,59.483,13.0999,506.772395,0.0,413.148,397.5,1746.6
202303,16.74,12.989,765.477722,0.0,413.527,399.3,1727.1
202303,79.694,12.3085,732.252504,0.0,413.345,413.3,2488.5
202303,12.866,15.0206,1021.575294,6516.0,413.304,397.1,1747.7
202303,71.789,13.0234,1201.195888,53709.0,438.608,393.4,1755.4
202303,91.791,12.8651,1282.079409,0.0,449.196,467.9,2021.8
202303,121.66,14.1367,1318.515131,0.0,368.704,301.1,1270.3
202303,15.887,13.352,1415.954164,0.0,445.656,441.0,1945.2
202303,107.076,14.2636,1492.149926,0.0,445.508,439.7,1949.9
202303,48.58,13.6461,761.390908,35161.2,414.192,403.9,1743.7
202303,508.556,13.8735,1655.613591,212305.8,401.475,331.4,1448.3
202303,214.221,13.607,1601.04549,128181.6,439.243,391.1,1786.2
202303,465.715,13.2786,1596.378468,373618.8,439.212,392.9,1855.9
202303,144.909,14.358,1182.889087,0.0,438.926,428.3,1862.1
202303,127.506,13.8,1472.008113,0.0,446.051,441.0,1952.4
202303,293.445,14.3808,1528.161066,0.0,438.954,393.5,1840.8
202303,313.523,13.6639,1589.837139,117828.0,431.82,381.0,1683.9
202303,94.724,13.397,1496.356882,0.0,446.758,442.2,1955.1
202303,97.783,13.3899,1437.300761,0.0,445.969,441.1,1967.8
202303,103.784,12.7394,1131.226578,0.0,432.772,396.5,1790.2
202303,25.706,12.4118,755.003259,0.0,415.287,454.7,2715.2
202303,26.731,13.862,1303.010451,0.0,415.284,455.2,2705.4
202303,312.488,14.2145,1401.463374,163170.0,426.054,389.0,1570.7
202303,167.18,14.5221,1545.337292,70146.0,432.914,382.4,1689.2
202303,301.35,13.0276,1473.137165,0.0,432.488,386.0,1653.3
202303,45.074,13.5784,1678.284876,0.0,446.388,441.1,1975.4
202303,88.078,14.5225,725.778481,0.0,439.74,428.1,1880.3
202303,82.709,13.2948,1381.780353,0.0,446.638,439.7,1971.2
202303,181.601,13.656,1442.155017,155017.8,433.546,397.9,1786.7
202303,475.535,14.0557,1472.03136,289386.0,402.924,331.2,1456.0
202303,108.95,15.369,1797.370204,0.0,447.654,443.8,1956.0
202303,49.398,13.9496,1150.00149,0.0,413.991,412.7,1893.9
202303,93.627,13.2421,1408.116385,0.0,447.136,441.0,1974.0
202303,393.787,14.5175,1518.858076,0.0,440.663,397.5,1883.0
202303,144.265,13.3517,1071.155195,44992.5,426.898,391.3,1707.2
202303,19.26,14.4771,1233.458603,0.0,414.168,399.5,1788.2
202303,24.001,13.0286,907.15365,8280.0,414.519,400.9,1785.1
202303,40.306,13.5869,807.462499,27738.0,415.576,403.9,1769.1
202303,121.626,12.9846,1684.721048,47523.6,402.74,330.7,1445.5
202303,176.969,12.984,1594.19265,55944.0,426.493,386.6,1590.9
202303,365.659,13.6301,1441.401085,0.0,432.853,385.3,1673.7
202303,20.691,14.227,1003.595583,0.0,414.219,412.7,1899.5
202303,5.496,14.495,613.135606,0.0,416.051,455.8,2740.2
202303,24.731,12.813,799.196116,0.0,416.051,455.8,2740.2
202303,134.993,12.5165,1262.145292,0.0,446.786,441.1,1988.5
202303,122.124,13.736,1176.354036,0.0,446.819,440.9,1993.7
202303,175.133,14.2429,1413.705552,0.0,441.374,405.9,1911.7
202303,189.582,14.8175,1195.822863,0.0,439.428,388.6,1825.6
202303,161.929,14.2833,1623.351482,0.0,446.19,440.9,1996.0
202303,102.669,13.9751,1172.919483,0.0,446.19,440.9,1996.0
202303,84.54,14.0781,1406.066858,33210.0,432.634,381.4,1704.0
202303,93.659,13.2519,1652.893459,0.0,432.409,390.8,1786.4
202303,75.868,12.5606,1481.311566,0.0,432.409,390.8,1786.4
202303,201.324,13.4319,1260.803441,0.0,432.669,385.6,1678.7
202303,288.347,13.7737,1332.452891,0.0,434.661,440.2,2048.4
202303,125.758,12.7792,1653.737641,0.0,447.515,449.1,1941.8
202303,108.635,13.8793,1037.723726,0.0,433.462,397.9,1806.2
202303,57.18,14.271,1155.835445,0.0,424.105,373.7,1665.7
202303,275.652,13.5059,1271.507703,0.0,433.834,422.6,1956.6
202303,186.828,13.098,1213.215477,0.0,440.04,390.4,1828.8
202303,122.097,14.0652,1485.112254,0.0,434.321,439.9,2080.9
202303,210.776,12.8802,1610.807857,0.0,448.175,483.8,2439.3
202303,197.418,13.7674,1166.176657,0.0,439.772,392.1,1823.8
202303,73.571,14.683,1260.248503,0.0,431.795,385.3,1788.2
202303,53.258,14.101,1043.978994,0.0,434.701,441.0,2102.3
202303,151.526,13.4373,1143.061976,0.0,431.422,383.4,1781.5
202303,163.558,12.7912,1534.326749,0.0,440.548,458.2,2183.1
202303,328.172,13.7162,1401.751827,0.0,448.174,426.6,1900.3
202303,68.363,14.6774,1280.196067,0.0,440.279,392.1,1831.1
202303,52.514,14.4069,1510.139244,0.0,434.073,399.8,1827.8
202303,199.253,13.0557,1796.397187,0.0,432.34,387.3,1674.6
202303,0.0,13.420150826067003,1318.7037628891694,68248.8,455.379,546.5,1447.6
202303,526.328,13.9502,1430.363969,177243.12,432.346,385.6,1696.7
202303,233.87,12.39,1350.824124,153466.2,438.848,422.6,1801.0
202303,49.208,12.9151,1339.840589,88002.0,433.858,434.7,2032.8
202303,101.795,14.02,1608.725257,0.0,439.501,435.6,2018.5
202303,109.475,13.420150826067003,1318.7037628891694,26496.0,414.168,405.3,1436.6
202303,153.564,13.3997,1410.461191,153295.62,446.934,453.5,1908.9
202303,73.731,14.0142,807.527234,0.0,378.866,379.9,1554.4
202303,99.776,13.779,1360.151265,46697.64,440.746,413.6,1773.3
202303,0.0,13.420150826067003,1318.7037628891694,64083.12,453.295,519.1,1629.0
202303,576.075,13.5665,1659.415079,445824.0,432.337,388.8,1628.7
202303,213.357,14.9304,1183.529175,0.0,441.056,431.8,1942.1
202303,242.555,13.876,1820.006333,0.0,447.409,451.0,1943.3
202304,301.0,13.0216,1671.199575,176893.2,447.822,451.3,1965.0
202304,94.874,13.3972,1576.338863,55440.0,432.501,387.7,1629.6
202304,204.534,13.8677,1234.502158,0.0,440.456,423.4,1923.9
202304,117.321,14.3362,1387.088923,0.0,441.047,428.1,1941.5
202304,159.19,13.5255,1158.050692,0.0,448.683,448.4,1999.3
202304,97.47,14.2169,801.129276,0.0,417.532,430.0,2057.2
202304,125.797,13.8496,1573.13368,0.0,448.71,447.1,2004.2
202304,27.735,13.449,1458.735281,14760.0,448.369,454.0,1968.2
202304,112.917,13.4604,1607.225915,69544.8,426.243,368.5,1537.2
202304,247.186,13.1458,1306.341502,0.0,435.253,442.1,2134.1
202304,95.855,14.3456,752.391385,0.0,417.1,425.3,2039.9
202304,204.769,14.1104,1476.829347,0.0,448.019,457.0,1893.3
202304,248.191,14.2088,1765.224778,0.0,448.312,443.8,2016.9
202304,204.396,14.1946,1225.83577,0.0,447.466,453.5,1926.9
202304,409.871,13.8495,1677.475298,305136.0,431.876,383.4,1626.6
202304,123.262,13.6759,1073.036673,105549.96,448.666,456.6,1912.1
202304,40.086,13.865,1042.179647,0.0,414.187,384.0,1769.9
202304,113.317,13.891,1309.632127,0.0,426.133,391.2,1798.2
202304,125.429,13.0294,1180.766903,0.0,448.011,451.0,1961.8
202304,108.115,14.8525,907.69791,0.0,418.243,428.3,2096.9
202304,131.102,14.208,1186.908557,0.0,440.235,422.6,1832.2
202304,194.257,13.6678,1029.809141,64125.36,441.2,394.5,1866.2
202304,157.617,13.4859,1451.609692,0.0,425.901,378.6,1724.2
202304,164.102,13.4141,1395.397778,0.0,448.4,446.9,2003.0
202304,106.935,13.941,1297.510868,0.0,415.675,396.8,1815.5
202304,214.003,14.309,1146.005579,0.0,441.372,431.8,1963.5
202304,38.351,13.5776,1658.15413,0.0,448.44,445.3,2023.3
202304,301.161,13.9117,1527.314427,183604.32,440.639,393.4,1849.3
202304,167.739,13.5777,1747.585089,0.0,426.212,375.2,1703.0
202304,128.582,14.3446,962.291022,0.0,427.031,372.8,1616.2
202304,153.551,13.0822,1474.142597,0.0,449.148,448.4,2022.9
202304,42.309,13.417,598.652303,0.0,414.331,381.1,1788.9
202304,103.334,13.2975,1651.361241,205869.36,448.228,452.2,2132.2
202304,120.865,14.66,1429.592287,0.0,433.032,381.0,1773.7
202304,168.159,13.4727,1161.332334,0.0,430.505,420.2,2283.1
202304,152.825,13.86,1611.750685,0.0,432.742,379.9,1777.1
202304,367.132,13.3033,1746.778062,237222.0,431.828,382.3,1633.1
202304,90.001,13.1962,1371.830827,75294.0,432.377,387.7,1654.0
202304,118.457,14.4868,1583.185172,36898.92,433.583,385.6,1746.5
202304,66.334,11.5282,1239.269769,0.0,448.338,451.3,2005.3
202304,73.025,13.884,1282.204766,40140.0,440.66,409.7,2083.4
202304,178.579,14.9115,1483.900308,0.0,426.195,375.7,1720.8
202304,48.244,15.1227,510.470715,0.0,416.272,396.8,1837.4
202304,190.767,14.8301,1159.509171,87527.4,441.607,395.8,1888.7
202304,147.322,13.8685,1629.461117,102708.0,433.851,388.8,1687.9
202304,29.41,13.2261,952.897867,16644.24,433.498,385.0,1642.1
202304,49.388,13.0572,1546.626208,22283.64,433.498,385.0,1642.1
202304,258.909,13.6806,1514.052015,117867.6,440.662,397.6,1836.4
202304,130.076,13.0698,1428.892195,68598.0,448.514,451.3,1917.7
202304,236.601,12.6128,1781.625405,0.0,432.852,383.4,1852.0
202304,204.71,14.7141,1245.2887,28476.0,427.551,396.1,1870.3
202304,222.86,12.8857,1602.976177,93812.4,448.904,453.6,1876.9
202304,131.652,13.2505,1220.062366,74685.6,427.74,373.8,1649.9
202304,58.44,12.995,1367.116784,0.0,438.312,433.7,2088.7
202304,79.642,12.9,1130.620383,0.0,447.209,413.8,1830.1
202304,465.163,13.2663,1618.768277,0.0,435.468,432.4,2090.2
202304,120.763,13.2462,1141.49682,0.0,434.359,386.0,1765.4
202304,287.674,12.9897,1274.962893,0.0,449.066,449.1,2040.0
202304,71.428,13.043,1330.461257,0.0,448.879,451.3,2029.1
202304,54.437,11.87,992.681742,0.0,446.805,413.5,1842.5
202304,166.791,13.3206,1105.93883,0.0,433.787,387.3,1754.6
202304,56.667,13.0675,869.505965,0.0,440.435,395.8,1855.4
202304,178.997,13.3168,1056.473394,0.0,440.435,395.8,1855.4
202304,42.051,13.394,1035.629619,0.0,440.284,395.3,1850.0
202304,122.352,13.5538,1534.604829,0.0,448.428,451.0,2012.7
202304,62.626,13.651,1415.207524,0.0,448.215,450.3,2006.5
202304,141.87,13.489,1712.729918,112572.0,433.196,383.6,1703.5
202304,233.848,13.9371,1752.101181,104813.04,448.697,453.6,1914.0
202304,110.827,12.6957,1239.763851,0.0,446.683,410.7,1856.0
202304,105.893,13.19,1319.56334,0.0,446.683,410.7,1856.0
202304,309.727,14.5828,1517.482453,0.0,440.595,394.0,1885.5
202304,65.229,13.967,891.830255,0.0,440.932,391.1,1919.9
202304,52.531,13.689,1001.76185,0.0,440.932,391.1,1919.9
202304,39.022,13.069,1400.412816,0.0,448.314,451.2,2022.2
202304,109.475,13.420150826067003,1318.7037628891694,7776.0,421.959,449.9,1152.6
202304,181.878,13.7682,863.21976,16884.0,428.28,419.7,2009.4
202304,37.65,13.6023,1138.435565,33968.16,446.323,413.5,1850.4
202304,62.406,12.6714,1817.719222,0.0,433.574,381.0,1815.1
202304,92.123,14.0568,1384.548407,0.0,448.0,431.5,2075.9
202304,67.63,14.0456,816.490442,0.0,427.519,417.0,2114.2
202304,38.503,13.3554,1116.389353,0.0,434.559,439.3,2237.4
202304,32.905,11.919,502.708427,0.0,440.753,391.1,1924.3
202304,92.874,13.7448,1550.874346,81787.68,434.845,402.0,1915.9
202304,132.289,13.575,1020.448858,0.0,426.465,376.4,1771.5
202304,434.292,12.9759,1940.311918,0.0,432.372,381.7,1854.8
202304,81.146,12.7957,1355.778626,0.0,440.172,388.4,1964.0
202304,46.686,12.475,1242.224694,0.0,404.313,329.5,1573.8
202304,63.447,13.6236,1016.36568,0.0,448.48,426.3,2063.9
202304,118.201,13.3733,1128.305739,0.0,425.393,411.6,2169.7
202304,46.457,12.9585,1030.305418,0.0,404.313,329.5,1573.8
202304,32.565,13.667,1011.790211,0.0,434.515,439.3,2242.2
202304,20.245,13.776,514.277639,0.0,415.155,405.3,2468.7
202304,179.769,14.4117,1181.774824,35964.0,426.953,371.4,1648.4
202304,66.508,12.9537,1109.172267,0.0,425.562,414.1,2166.4
202304,0.0,13.420150826067003,1318.7037628891694,39831.42,453.469,523.3,1699.2
202304,77.93,13.9194,1442.248124,40070.1,416.944,422.1,2223.9
202304,104.551,13.6372,1089.031924,93696.48,446.341,413.6,1804.8
202304,64.915,13.378,1423.488475,45648.0,432.495,387.8,1732.3
202304,47.641,13.981,1465.03985,39780.0,432.495,387.8,1732.3
202304,46.516,13.7369,911.277349,27587.28,414.256,378.4,1620.0
202304,395.28,14.0514,1770.392233,340965.36,432.276,383.4,1887.1
202304,137.86,13.845,1314.286028,0.0,427.405,373.8,1679.8
202304,168.687,13.3346,1360.831063,0.0,427.279,372.7,1683.5
202304,168.522,14.5492,1298.482677,0.0,432.217,380.4,1687.7
202304,289.418,13.7614,1385.530508,102596.4,433.403,384.0,1689.4
202304,323.993,14.5108,1578.94037,0.0,448.349,441.0,2128.6
202304,9.559,13.226,1622.748552,0.0,428.132,372.3,1657.7
202304,116.171,13.2228,1296.601991,0.0,427.807,369.9,1651.3
202304,93.896,14.3874,1125.845705,0.0,405.509,333.2,1582.8
202304,383.99,13.2204,1406.134292,0.0,440.186,388.4,1982.8
202304,282.62,12.4125,1842.333583,0.0,449.281,471.3,2367.8
202304,333.777,13.0335,1950.951523,0.0,434.182,386.8,1816.0
202304,178.786,13.8582,1747.625288,0.0,432.456,381.2,1666.4
202304,24.343,11.331,1307.498022,23589.0,372.555,305.1,1248.7
202304,28.726,13.64,1128.041663,23706.0,372.715,303.9,1252.8
202304,60.05,13.2034,1644.245839,0.0,372.715,303.9,1252.8
202304,124.807,13.1651,1361.763204,126159.12,446.245,413.8,1870.5
202304,168.952,13.0186,1403.015074,0.0,427.428,370.8,1637.2
202304,62.514,14.293,707.148553,0.0,404.363,364.7,1679.6
202304,40.123,13.057,1216.180598,0.0,427.099,363.9,1591.4
202304,140.368,13.065,1298.372241,0.0,427.58,363.4,1601.8
202304,52.322,12.3507,1102.271722,0.0,447.666,432.5,2112.0
202304,176.352,14.4781,1535.624935,60346.8,433.047,387.2,1772.8
202304,411.071,13.4235,1313.476373,0.0,419.9,406.8,1930.0
202304,180.222,12.8052,1001.795655,0.0,446.235,409.1,1833.5
202304,9.071,12.745,1154.908394,0.0,443.05,411.1,2005.9
202304,210.687,12.7776,1220.523004,0.0,442.868,411.2,2013.6
202304,203.192,13.0541,1076.458261,0.0,432.918,388.5,1742.0
202304,68.023,12.437,1201.076392,0.0,432.956,388.8,1738.1
202304,88.609,13.74,1248.101652,54432.0,432.674,387.7,1736.9
202304,132.806,12.2945,1767.824756,0.0,440.846,416.7,1799.8
202304,54.956,11.5285,1203.308535,0.0,415.769,410.7,2047.4
202304,60.151,13.4521,1441.148389,0.0,443.267,445.6,1703.9
202304,226.381,14.7773,1447.351393,105458.4,447.377,451.2,2074.1
202304,98.376,12.902,1790.522054,0.0,447.038,440.9,2162.8
202304,108.649,13.9994,1218.500353,0.0,427.644,372.7,1682.5
202304,154.221,13.538,1287.405828,0.0,427.568,372.2,1667.8
202304,134.098,14.5536,1140.684564,0.0,433.117,386.1,1799.8
202304,96.616,15.073,1193.744717,0.0,373.204,305.7,1313.0
202304,127.916,14.8412,1226.848074,0.0,382.289,381.6,1694.4
202304,101.1,13.4551,1203.934367,0.0,431.928,381.8,1728.8
202304,79.84,14.1721,2046.066729,0.0,447.315,453.2,2000.6
202304,24.636,14.049,1249.783271,0.0,453.773,526.2,1716.5
202304,23.405,13.772,1183.093543,0.0,414.972,384.2,1858.6
202304,23.855,13.1908,594.01382,7520.4,415.051,404.7,2647.7
202304,32.636,14.14,1168.892293,20107.2,432.357,383.4,1740.3
202304,23.623,11.308,1292.772393,79405.2,439.421,425.6,1537.4
202304,51.57,13.0895,1091.017503,0.0,443.112,411.1,2019.8
202304,158.013,14.2368,977.424763,0.0,440.348,427.1,1888.6
202304,103.673,14.2125,1220.53108,0.0,431.902,379.5,1913.6
202304,73.018,13.9278,866.888965,0.0,404.436,363.2,1696.4
202304,181.272,14.0506,1132.105605,0.0,404.576,359.4,1692.6
202304,97.166,12.9107,1074.845787,0.0,432.922,384.8,1804.6
202304,167.675,14.384,1013.097379,0.0,440.034,425.2,1902.2
202304,109.475,13.420150826067003,1318.7037628891694,21125.04,416.833,448.3,1431.7
202304,109.475,13.420150826067003,1318.7037628891694,46022.4,457.437,542.4,1563.3
202304,58.15,13.5131,1548.195346,57750.3,415.485,386.9,1806.1
202304,111.197,13.7891,1157.335018,143154.0,427.14,371.5,1775.7
202304,96.391,13.3987,1399.488146,76504.5,432.051,382.3,1735.0
202304,59.522,14.706,1268.123743,0.0,432.647,380.1,1891.2
202304,189.636,13.895,1905.86756,0.0,445.848,410.7,1871.4
202304,11.688,13.599,647.373513,0.0,385.185,408.5,2466.4
202304,42.704,14.11,1164.123454,0.0,432.404,385.3,1936.2
202304,109.475,13.420150826067003,1318.7037628891694,55206.0,438.171,408.4,1077.8
202304,150.451,14.095,1348.422641,0.0,427.095,375.4,1806.1
202304,241.204,12.874,1215.224166,186840.0,428.736,421.2,2103.8
202304,163.285,15.1418,1508.88649,0.0,447.593,455.1,2070.6
202304,173.45,12.8497,1691.600039,0.0,448.427,468.6,2384.1
202304,327.093,11.9917,1754.166043,0.0,447.422,439.7,2181.5
202304,87.245,12.5092,780.64072,0.0,416.986,455.2,2909.5
202304,541.524,13.9806,1876.637315,0.0,447.234,453.5,2068.8
202304,193.264,14.0147,1367.600752,0.0,427.712,370.2,1686.9
202305,173.979,14.0136,949.194322,38833.08,374.431,321.8,1631.2
202304,60.999,10.6468,1246.041153,49104.0,446.984,454.8,1278.0
202304,193.396,14.2049,1259.892019,0.0,447.23,453.5,2074.0
202305,573.894,13.4078,1142.955152,0.0,447.168,416.3,2010.7
202304,76.693,13.6869,1057.151374,0.0,416.2,419.4,2099.9
202304,68.794,14.075,1218.702293,0.0,427.674,371.4,1714.2
202305,90.132,13.49,765.251882,24494.4,443.564,411.7,2377.9
202305,118.4,14.217,1146.376358,42926.4,432.783,385.3,1805.2
202305,53.258,13.4341,1284.415284,0.0,428.016,372.2,1701.4
202305,79.099,13.355,1437.22393,0.0,428.016,372.2,1701.4
202305,74.948,13.186,1228.305824,0.0,432.783,385.3,1805.2
202305,190.64,13.9425,1060.583991,0.0,433.445,387.2,1817.6
202305,217.93,13.9368,1229.352483,0.0,446.384,411.5,1905.3
202305,348.482,14.3012,1944.514895,0.0,433.522,386.1,1835.5
202305,30.942,13.1678,954.949812,0.0,415.952,384.8,1863.9
202305,51.64,13.215,1005.469856,0.0,415.782,386.4,1833.4
202305,46.47,14.389,1274.349485,0.0,427.86,371.4,1719.5
202305,72.301,13.9305,1239.182389,0.0,428.087,372.7,1716.1
202305,35.269,15.0634,944.991004,7970.4,374.972,324.3,1655.5
202305,32.181,11.789,886.523481,0.0,428.163,370.2,1702.4
202305,46.785,13.3579,1285.087694,0.0,427.631,362.5,1669.2
202305,373.872,13.8851,1457.783089,0.0,444.526,431.0,2629.0
202305,51.859,13.8484,949.488606,0.0,415.605,382.5,1889.1
202305,38.416,13.55,1217.969457,0.0,428.245,363.4,1672.6
202305,278.104,14.0798,1685.632049,0.0,420.254,405.0,1940.1
202305,397.254,13.5412,1134.590681,0.0,427.341,375.7,1839.0
202305,415.801,14.7889,877.888067,145677.6,375.543,323.1,1693.1
202305,54.282,13.3485,1181.768364,0.0,428.404,363.9,1687.1
202305,253.385,14.1755,1013.504606,0.0,427.037,414.1,2256.5
202305,313.091,13.562,1060.177785,0.0,447.866,412.9,2015.4
202305,60.858,12.2859,1179.549967,33579.72,451.596,495.5,2420.2
202305,241.228,14.0899,740.882177,62208.0,445.142,422.0,2387.6
202305,95.643,13.858,719.450687,0.0,426.833,414.1,2264.6
202305,44.488,13.5485,1565.745371,0.0,446.348,411.4,2796.7
202305,119.947,14.2068,851.593359,0.0,427.851,375.8,1855.4
202305,88.888,14.8223,941.136772,0.0,445.142,422.0,2387.6
202305,23.23,12.227,998.94289,0.0,447.311,404.3,1861.3
202305,23.661,13.0711,1433.195533,33914.4,425.129,394.3,2325.7
202305,80.774,14.284,973.226278,0.0,428.046,375.3,1843.4
202305,193.342,13.7355,1100.451277,0.0,427.835,375.2,1851.0
202305,77.949,14.289,838.397041,12000.24,418.02,416.9,2161.2
202305,237.181,14.8489,1330.772491,109766.52,449.719,446.4,2204.0
202305,138.054,14.1566,1284.802456,69389.1,447.939,407.0,1849.7
202305,16.061,12.6405,892.283493,0.0,416.894,391.3,1965.4
202305,90.304,14.6636,901.504753,0.0,428.442,372.7,1841.5
202305,150.667,14.13,1073.209337,0.0,427.759,373.7,1873.1
202305,84.338,13.331,839.304249,39546.0,427.981,416.1,2262.8
202305,55.696,15.0212,625.080297,45446.4,423.756,360.2,2536.5
202305,273.036,14.9238,1028.53143,0.0,421.191,407.5,1966.6
202305,39.331,14.8711,783.48367,0.0,406.234,372.4,1810.9
202305,207.967,14.1827,1099.795403,0.0,438.077,447.9,2960.2
202305,155.276,15.1049,1249.853238,0.0,433.683,440.3,2422.3
202305,13.499,15.249,1147.39732,0.0,433.683,440.3,2422.3
202305,114.488,15.3846,900.749994,0.0,442.55,426.9,1969.3
202305,13.17,13.2356,1297.70596,0.0,416.791,387.9,1965.0
202305,64.862,14.9484,1001.570358,0.0,428.501,375.4,1859.2
202305,0.882,13.420150826067003,1318.7037628891694,0.0,449.348,437.0,2169.2
202305,55.653,13.420150826067003,1318.7037628891694,0.0,456.974,528.9,1829.8
202305,252.951,13.420150826067003,1318.7037628891694,0.0,452.395,430.1,1778.3
202305,59.715,13.6719,868.718748,33192.0,428.184,417.9,2296.0
202305,8.735,12.487,577.272524,7290.0,430.417,394.6,1966.8
202305,19.78,13.181,494.050186,6495.48,450.634,481.7,2401.2
202305,109.475,13.420150826067003,1318.7037628891694,0.0,445.627,447.7,1110.7
202305,24.552,14.028,1168.073492,9072.0,429.845,389.3,1976.7
202305,121.538,14.1697,836.708834,19774.8,407.096,402.0,2052.6
202305,41.989,15.017,724.265693,7013.16,450.66,468.9,2345.2
202305,119.278,13.8667,797.884876,28978.56,450.614,470.8,2355.5
202305,72.394,12.944,1505.863104,145992.6,457.979,467.3,1511.5
202305,4.737,13.749,305.735079,0.0,438.643,495.2,4971.8
202305,200.862,14.2872,1259.541018,0.0,434.741,383.9,1798.5
202305,30.756,13.3912,1162.645416,0.0,434.893,434.6,2414.1
202305,28.682,14.093,1248.375816,5299.56,451.559,494.3,2480.5
202305,20.272,14.798,740.717093,0.0,435.521,410.6,2721.7
202305,81.364,14.0179,1174.101087,0.0,435.311,437.3,2417.2
202305,3.306,9.647,367.941616,57071.4,423.199,445.6,1285.3
202305,106.471,15.34,1705.560045,64907.82,429.399,365.3,1724.7
202305,210.236,14.1342,1077.48598,18522.0,413.546,362.5,1713.2
202305,32.944,14.208,1199.347616,49213.2,443.139,447.6,1558.1
202305,170.152,13.0344,852.164425,89505.83,446.293,405.2,2890.7
202305,0.0,13.420150826067003,1318.7037628891694,31060.8,439.417,426.3,1390.6
202305,11.772,14.115,1130.827089,3528.0,443.537,448.9,1564.6
202305,203.451,12.1749,1285.97676,0.0,435.589,397.5,2102.6
202305,163.426,13.9514,872.639287,0.0,442.238,418.7,1954.6
202305,5.735,13.831,2344.361143,0.0,443.537,448.9,1564.6
202305,15.395,14.12,851.451231,18864.0,428.949,365.3,1727.1
202305,71.474,13.976,1591.985078,37912.68,428.656,365.0,1721.0
202305,169.1,13.3412,1152.602061,128591.4,449.014,452.2,2139.4
202305,70.576,14.4563,1016.402617,29231.46,447.468,419.9,2158.9
202305,75.123,14.4114,1227.064007,0.0,437.791,433.7,2276.6
202305,103.667,14.203,1354.906825,33875.4,429.944,371.1,1665.1
202305,180.532,14.8942,1314.597562,104544.0,429.245,365.9,1695.8
202305,48.624,14.185,1338.114038,24478.32,448.968,455.8,2176.0
202305,93.347,14.9344,1020.713727,52822.8,437.546,435.2,2289.4
202305,27.092,12.386,1271.570121,0.0,437.846,433.2,2276.4
202305,55.342,12.4364,1457.545288,11904.3,427.997,372.7,1906.6
202305,10.608,13.965,1964.232199,1935.0,430.97,379.0,1657.2
202305,38.818,13.3565,738.976647,0.0,438.137,429.9,2965.2
202305,117.533,14.2308,904.926443,78845.4,439.855,421.2,1694.6
202305,207.605,15.433,1037.487892,114019.92,448.845,437.0,2229.2
202305,292.096,13.1801,1866.230709,0.0,433.384,381.0,1825.1
202305,49.773,12.4542,1274.75067,0.0,435.665,399.8,2103.5
202305,98.896,13.8153,1332.323006,0.0,448.399,453.5,2198.6
202305,92.987,14.3408,752.954136,0.0,450.356,479.4,2396.7
202305,126.492,15.2854,1228.005736,12827.1,430.387,377.1,1667.2
202305,123.79,13.7549,1411.10101,0.0,433.459,385.2,1840.3
202305,155.892,13.0898,908.894878,0.0,435.439,432.4,2293.9
202305,284.134,14.251,1410.784315,129067.2,430.544,376.9,1649.2
202305,66.808,14.3988,998.981282,9913.14,430.615,378.4,1668.2
202305,189.773,15.6127,1349.395492,0.0,448.861,452.2,2158.9
202305,144.348,14.0709,1191.910586,0.0,437.452,435.2,2302.9
202305,52.644,12.5567,734.922736,0.0,437.581,433.7,2294.1
202305,28.237,14.471,962.99422,0.0,435.926,442.5,2363.1
202305,64.034,13.807,993.888709,14616.0,450.271,481.7,2446.1
202305,13.267,13.031,991.444239,5436.0,431.244,376.8,1661.9
202305,178.103,13.8972,1372.151289,49512.9,431.244,376.8,1661.9
202305,82.216,14.8101,1430.657771,137044.8,435.475,389.2,2075.0
202305,423.565,14.1345,1712.884845,0.0,441.902,414.0,1967.2
202305,42.652,14.453,1091.315661,0.0,436.17,442.5,2369.8
202305,37.543,13.8805,1074.700053,0.0,436.17,442.5,2369.8
202305,20.064,14.2468,1297.367795,13644.0,417.424,400.9,2093.1
202305,109.475,13.420150826067003,1318.7037628891694,5143.8,435.197,387.4,1017.6
202305,95.046,14.6894,1637.544671,0.0,433.666,386.1,1860.6
202305,365.884,14.4023,1764.754853,0.0,448.627,455.6,2137.2
202305,42.425,14.2493,1109.261585,0.0,435.731,436.9,2351.4
202305,226.147,13.1785,1563.693194,111135.72,406.112,328.4,1716.2
202305,212.498,14.3764,1105.392691,42048.0,434.684,397.5,2135.1
202305,8.344,14.464,539.297585,3240.0,434.684,397.5,2135.1
202305,17.91,13.6797,822.607975,4968.0,434.684,397.5,2135.1
202305,0.763,13.306,249.06581,0.0,434.694,431.5,4138.0
202305,29.171,14.4723,1871.662284,0.0,433.595,387.7,1905.4
202305,246.41,14.5119,1105.435047,0.0,433.88,382.9,1878.7
202305,46.085,14.8013,903.810273,0.0,449.899,477.0,2413.8
202305,428.968,12.4043,1423.005209,300739.8,443.856,440.1,1910.0
202305,19.83,13.7179,476.54225,0.0,438.24,471.7,3763.7
202305,47.164,13.3278,997.575301,0.0,434.076,383.9,1847.3
202305,24.442,13.286,998.879253,0.0,433.005,381.2,1856.3
202305,393.206,13.1157,1088.44992,0.0,436.458,404.1,1796.1
